����,���,����,���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),
688037.SH,оԴ΢,2021-04-22,81.6756,83.7676,80.5746,82.7967,420507,
688037.SH,оԴ΢,2021-04-23,82.4964,83.5474,81.3353,82.9468,352530,
688037.SH,оԴ΢,2021-04-26,83.4473,86.5502,83.177,86.1798,1048967,
688037.SH,оԴ΢,2021-04-27,85.4692,85.4692,81.0751,82.096,799749,
688037.SH,оԴ΢,2021-04-28,82.0961,83.0292,78.9956,80.5208,499968,
688037.SH,оԴ΢,2021-04-29,80.6713,83.7416,80.5107,80.9723,398424,
688037.SH,оԴ΢,2021-04-30,81.0726,83.4707,79.0659,80.6713,620221,
688037.SH,оԴ΢,2021-05-06,80.3703,83.8821,80.2699,83.6312,674016,
688037.SH,оԴ΢,2021-05-07,83.5811,84.2332,81.8854,82.4874,443387,
688037.SH,оԴ΢,2021-05-10,81.785,83.7717,80.1495,81.0526,327243,
688037.SH,оԴ΢,2021-05-11,80.6713,81.6546,78.2632,79.708,435640,
688037.SH,оԴ΢,2021-05-12,82.5777,82.5777,80.3703,81.7248,383011,
688037.SH,оԴ΢,2021-05-13,81.0726,84.1128,80.2699,82.2767,452107,
688037.SH,оԴ΢,2021-05-14,82.2767,84.1229,81.3235,83.6312,530694,
688037.SH,оԴ΢,2021-05-17,83.1295,85.7182,83.1295,85.2868,885219,
688037.SH,оԴ΢,2021-05-18,85.1062,85.1062,83.4807,84.3537,588302,
688037.SH,оԴ΢,2021-05-19,84.3637,89.1799,84.2734,87.5946,1262881,
688037.SH,оԴ΢,2021-05-20,88.2969,90.6649,86.2099,90.2736,1226122,
688037.SH,оԴ΢,2021-05-21,90.2635,91.8087,88.8187,90.5846,974180,
688037.SH,оԴ΢,2021-05-24,91.0361,93.3138,87.2935,92.8121,901032,
688037.SH,оԴ΢,2021-05-25,92.6114,94.0161,91.8188,92.19,569637,
688037.SH,оԴ΢,2021-05-26,92.3104,94.8188,91.608,92.2903,563699,
688037.SH,оԴ΢,2021-05-27,93.1131,105.3543,91.7686,101.8425,2181114,
688037.SH,оԴ΢,2021-05-28,100.7086,104.8425,99.6451,101.1802,1878863,
688037.SH,оԴ΢,2021-05-31,103.9194,108.4948,103.8994,106.8092,1506429,
688037.SH,оԴ΢,2021-06-01,106.8393,113.3211,104.0097,109.8695,1637912,
688037.SH,оԴ΢,2021-06-02,109.8594,110.4514,103.2271,107.361,1853402,
688037.SH,оԴ΢,2021-06-03,106.157,108.3142,104.0599,104.5415,784859,
688037.SH,оԴ΢,2021-06-04,102.3441,107.8025,101.3408,106.0566,1081876,
688037.SH,оԴ΢,2021-06-07,110.2708,118.3981,110.2708,117.0335,2043842,
688037.SH,оԴ΢,2021-06-08,117.4048,117.8864,110.933,115.0469,1463286,
688037.SH,оԴ΢,2021-06-09,116.0402,116.0402,111.4849,113.9833,746908,
688037.SH,оԴ΢,2021-06-10,113.4615,122.3414,113.1906,119.8229,1825844,
688037.SH,оԴ΢,2021-06-11,121.5889,121.5889,116.4416,116.873,909758,
688037.SH,оԴ΢,2021-06-15,111.8561,121.047,111.8561,117.7961,1187604,
688037.SH,оԴ΢,2021-06-16,119.9534,126.7061,118.2777,119.1908,1852745,
688037.SH,оԴ΢,2021-06-17,118.3179,131.6828,117.4048,130.3282,2050682,
688037.SH,оԴ΢,2021-06-18,130.7697,142.4791,130.7697,139.3987,3050709,
688037.SH,оԴ΢,2021-06-21,142.449,146.0712,136.5291,138.4656,1657564,
688037.SH,оԴ΢,2021-06-22,138.9773,140.5727,132.4454,140.081,1335285,
688037.SH,оԴ΢,2021-06-23,135.9572,145.2585,134.4521,139.5292,1804436,
688037.SH,оԴ΢,2021-06-24,135.9572,138.0944,130.4386,134.0407,1392109,
688037.SH,оԴ΢,2021-06-25,135.4555,137.7532,129.7363,131.5423,1750653,
688037.SH,оԴ΢,2021-06-28,130.9403,141.7767,130.9403,137.7633,1747560,
688037.SH,оԴ΢,2021-06-29,135.6562,139.3486,131.452,132.5056,1366325,
688037.SH,оԴ΢,2021-06-30,152.5229,153.3958,141.4757,149.5027,3241092,
688037.SH,оԴ΢,2021-07-01,150.1048,150.5061,138.6663,140.0409,2142874,
688037.SH,оԴ΢,2021-07-02,133.3785,140.4724,132.4454,134.7732,1513324,
688037.SH,оԴ΢,2021-07-05,132.3751,161.7238,131.9437,161.7238,3263122,
688037.SH,оԴ΢,2021-07-06,168.5869,185.4436,164.8142,168.7675,3994538,
688037.SH,оԴ΢,2021-07-07,174.868,178.6006,163.9011,176.9952,2369233,
688037.SH,оԴ΢,2021-07-08,171.5469,182.6141,171.5469,175.3898,2081248,
688037.SH,оԴ΢,2021-07-09,175.5905,186.4269,174.4767,182.6442,2151230,
688037.SH,оԴ΢,2021-07-12,182.5037,187.5105,172.4298,186.758,2221865,
688037.SH,оԴ΢,2021-07-13,181.5204,185.6242,174.5871,180.9786,2023327,
688037.SH,оԴ΢,2021-07-14,177.5972,181.6107,171.6572,174.7878,1322676,
688037.SH,оԴ΢,2021-07-15,172.5803,186.8082,171.577,183.0154,1424040,
688037.SH,оԴ΢,2021-07-16,185.3131,216.7288,182.604,195.6479,2570525,
688037.SH,оԴ΢,2021-07-19,198.7684,200.7551,187.6309,194.6646,1223085,
688037.SH,оԴ΢,2021-07-20,195.3268,201.6581,181.6107,200.153,1700767,
688037.SH,оԴ΢,2021-07-21,199.1697,240.1877,198.1664,240.1877,2507366,
688037.SH,оԴ΢,2021-07-22,245.8868,280.9447,237.599,274.8944,3843820,
688037.SH,оԴ΢,2021-07-23,258.8705,264.8406,248.8368,256.5627,3227362,
688037.SH,оԴ΢,2021-07-26,256.8637,271.9144,244.8233,271.9043,2909013,
688037.SH,оԴ΢,2021-07-27,265.8941,303.3701,261.0779,262.5629,3166288,
688037.SH,оԴ΢,2021-07-28,250.8335,254.9072,235.9735,240.3081,2633380,
688037.SH,оԴ΢,2021-07-29,250.5024,288.3697,244.151,280.9447,3053422,
688037.SH,оԴ΢,2021-07-30,274.8542,302.0156,255.1179,283.9548,3564628,
688037.SH,оԴ΢,2021-08-02,270.911,287.9683,264.9008,268.4025,2270662,
688037.SH,оԴ΢,2021-08-03,261.8806,261.8806,214.722,215.3241,3969527,
688037.SH,оԴ΢,2021-08-04,215.8257,227.5652,205.6917,222.2473,4573250,
688037.SH,оԴ΢,2021-08-05,221.7457,237.6993,217.08,229.5118,3618956,
688037.SH,оԴ΢,2021-08-06,235.5922,248.3652,228.7693,235.8029,2326996,
688037.SH,оԴ΢,2021-08-09,224.5049,247.131,205.802,230.6757,3755844,
688037.SH,оԴ΢,2021-08-10,231.2978,238.2712,208.9526,217.7322,2692988,
688037.SH,оԴ΢,2021-08-11,214.722,236.7361,212.8156,225.6588,3162172,
688037.SH,оԴ΢,2021-08-12,222.749,238.803,222.749,231.1071,2410821,
688037.SH,оԴ΢,2021-08-13,232.0603,232.8229,215.7354,224.9364,1803393,
688037.SH,оԴ΢,2021-08-16,216.2371,222.5584,205.9024,213.7889,2887067,
688037.SH,оԴ΢,2021-08-17,211.1902,219.7188,201.6782,203.1933,2402031,
688037.SH,оԴ΢,2021-08-18,207.2469,216.488,205.782,213.3374,2418562,
688037.SH,оԴ΢,2021-08-19,213.3374,229.3713,210.2871,220.943,2135510,
688037.SH,оԴ΢,2021-08-20,225.7592,225.7592,211.2102,214.7421,1623269,
688037.SH,оԴ΢,2021-08-23,214.7421,248.4555,214.7421,244.452,2807158,
688037.SH,оԴ΢,2021-08-24,235.241,263.0746,230.3145,247.5524,2564156,
688037.SH,оԴ΢,2021-08-25,240.8198,258.8705,237.8297,244.8734,1693995,
688037.SH,оԴ΢,2021-08-26,246.4889,249.7398,228.2676,234.9099,1792389,
688037.SH,оԴ΢,2021-08-27,230.6958,239.2646,226.7726,227.786,1431607,
688037.SH,оԴ΢,2021-08-30,227.6957,236.3648,216.2672,220.7423,2004663,
688037.SH,оԴ΢,2021-08-31,221.9764,226.7625,215.7254,220.9831,1517557,
688037.SH,оԴ΢,2021-09-01,215.8458,221.3443,205.6917,216.2271,1942833,
688037.SH,оԴ΢,2021-09-02,214.8625,214.8625,195.7482,198.6681,2337634,
688037.SH,оԴ΢,2021-09-03,198.6681,205.2903,182.8448,197.6948,3167004,
688037.SH,оԴ΢,2021-09-06,192.8686,210.0363,183.8984,203.6849,2084357,
688037.SH,оԴ΢,2021-09-07,200.6949,208.5011,198.6681,203.0929,1051553,
688037.SH,оԴ΢,2021-09-08,205.1799,213.3675,201.0661,203.6849,1454950,
688037.SH,оԴ΢,2021-09-09,205.5111,209.5246,198.8988,204.6983,1425238,
688037.SH,оԴ΢,2021-09-10,203.3638,232.8028,198.0861,229.7726,2412477,
688037.SH,оԴ΢,2021-09-13,222.3778,231.378,212.7153,218.7155,2209520,
688037.SH,оԴ΢,2021-09-14,221.7356,239.6157,217.1602,238.4518,1850422,
688037.SH,оԴ΢,2021-09-15,231.2677,258.8605,227.786,249.8301,1797686,
688037.SH,оԴ΢,2021-09-16,239.8064,247.5625,226.7625,231.9801,1414483,
688037.SH,оԴ΢,2021-09-17,233.9868,239.5054,217.391,229.3011,1084407,
688037.SH,оԴ΢,2021-09-22,226.7224,255.8604,220.8527,249.3986,1688688,
688037.SH,оԴ΢,2021-09-23,254.8269,262.9643,238.803,254.6363,1895236,
688037.SH,оԴ΢,2021-09-24,248.8368,262.8037,247.9437,248.9873,1445611,
688037.SH,оԴ΢,2021-09-27,248.5257,267.4995,241.3917,243.0172,1385122,
688037.SH,оԴ΢,2021-09-28,238.6826,254.4356,235.0303,236.8063,1240431,
688037.SH,оԴ΢,2021-09-29,236.0538,239.8064,223.7524,231.5085,1069919,
688037.SH,оԴ΢,2021-09-30,236.4049,252.4288,227.6154,244.9236,1164833,
688037.SH,оԴ΢,2021-10-08,253.7232,253.8536,231.1071,234.1273,1210395,
688037.SH,оԴ΢,2021-10-11,233.5453,235.2912,204.4977,206.695,2336056,
688037.SH,оԴ΢,2021-10-12,208.6918,215.7254,204.5679,209.8356,1988058,
688037.SH,оԴ΢,2021-10-13,212.5949,213.4879,201.7986,206.7051,1096195,
688037.SH,оԴ΢,2021-10-14,203.6849,211.5915,198.2868,200.8955,1360120,
688037.SH,оԴ΢,2021-10-15,202.6414,208.8222,195.7081,204.1465,1420513,
688037.SH,оԴ΢,2021-10-18,201.6782,202.8321,190.6611,196.7416,1794481,
688037.SH,оԴ΢,2021-10-19,197.1028,203.1732,195.1161,195.5375,840941,
688037.SH,оԴ΢,2021-10-20,197.6546,197.6546,190.9421,194.3335,1034245,
688037.SH,оԴ΢,2021-10-21,193.9221,198.6881,191.6444,192.6478,733465,
688037.SH,оԴ΢,2021-10-22,195.1061,208.6918,192.6378,198.6681,1515369,
688037.SH,оԴ΢,2021-10-25,198.6681,211.7119,196.6713,205.491,1084512,
688037.SH,оԴ΢,2021-10-26,204.6883,215.5548,201.6782,202.7016,1038695,
688037.SH,оԴ΢,2021-10-27,202.7016,206.1833,197.173,199.1396,702622,
688037.SH,оԴ΢,2021-10-28,195.7984,202.6815,189.6477,190.2999,1157459,
688037.SH,оԴ΢,2021-10-29,191.8652,204.8689,187.6309,197.9858,1191164,
688037.SH,оԴ΢,2021-11-01,186.8483,201.5176,186.8483,188.2731,2340850,
688037.SH,оԴ΢,2021-11-02,188.2731,200.5444,186.9286,192.417,1681809,
688037.SH,оԴ΢,2021-11-03,192.6478,204.6883,190.6411,195.4874,1644846,
688037.SH,оԴ΢,2021-11-04,195.4573,202.7819,193.6512,196.6513,1266447,
688037.SH,оԴ΢,2021-11-05,200.6748,206.4643,190.8217,191.5541,1621155,
688037.SH,оԴ΢,2021-11-08,188.6343,192.8184,169.5702,180.7578,2568086,
688037.SH,оԴ΢,2021-11-09,179.5538,194.5843,177.5972,191.7448,2148124,
688037.SH,оԴ΢,2021-11-10,190.7815,203.6849,186.3466,200.6347,2242893,
688037.SH,оԴ΢,2021-11-11,203.6649,240.7596,203.6649,240.7596,3421797,
688037.SH,оԴ΢,2021-11-12,240.7696,248.8368,229.7827,234.4484,2807755,
688037.SH,оԴ΢,2021-11-15,237.7996,237.7996,221.4145,221.7457,1558333,
688037.SH,оԴ΢,2021-11-16,217.3308,221.7356,213.4176,214.5715,1551185,
688037.SH,оԴ΢,2021-11-17,217.6118,217.6118,209.4042,215.1635,1353331,
688037.SH,оԴ΢,2021-11-18,215.6953,215.6953,205.19,207.7887,1273628,
688037.SH,оԴ΢,2021-11-19,207.4375,211.7119,205.6917,208.9526,962449,
688037.SH,оԴ΢,2021-11-22,209.0429,222.2373,206.7051,218.9864,1902092,
688037.SH,оԴ΢,2021-11-23,216.7288,227.7659,213.5983,219.7389,1875931,
688037.SH,оԴ΢,2021-11-24,216.6686,236.2444,215.9261,225.7692,1679009,
688037.SH,оԴ΢,2021-11-25,223.7524,237.7996,221.7457,230.8864,1602830,
688037.SH,оԴ΢,2021-11-26,229.0101,231.7794,220.2506,225.9097,1230597,
688037.SH,оԴ΢,2021-11-29,218.7355,229.7726,217.4713,224.6454,981557,
688037.SH,оԴ΢,2021-11-30,226.6522,228.0669,215.2237,219.7389,1391838,
688037.SH,оԴ΢,2021-12-01,217.7422,228.087,217.7322,221.8962,1164355,
688037.SH,оԴ΢,2021-12-02,223.2306,225.6889,214.3207,214.7421,1113572,
688037.SH,оԴ΢,2021-12-03,213.7688,224.9364,213.7688,220.2406,1107790,
688037.SH,оԴ΢,2021-12-06,221.7457,226.6421,216.7288,218.3844,858195,
688037.SH,оԴ΢,2021-12-07,219.9095,220.652,213.528,218.3542,1174263,
688037.SH,оԴ΢,2021-12-08,220.7423,224.7457,213.0865,216.5883,1152257,
688037.SH,оԴ΢,2021-12-09,214.2203,214.6016,203.3036,209.9359,1507915,
688037.SH,оԴ΢,2021-12-10,205.792,210.7085,203.7652,205.792,1463329,
688037.SH,оԴ΢,2021-12-13,204.6883,213.3073,204.2869,211.0497,1212751,
688037.SH,оԴ΢,2021-12-14,212.3139,212.8357,198.8286,200.1731,1657917,
688037.SH,оԴ΢,2021-12-15,203.3839,211.4811,200.3638,207.6984,1570466,
688037.SH,оԴ΢,2021-12-16,205.6917,223.4915,203.6849,211.3407,1518648,
688037.SH,оԴ΢,2021-12-17,210.7085,210.9493,194.6546,195.0158,1479366,
688037.SH,оԴ΢,2021-12-20,192.7481,196.3402,191.6444,193.5809,1258211,
688037.SH,оԴ΢,2021-12-21,195.6579,196.0894,187.1293,189.3467,960588,
688037.SH,оԴ΢,2021-12-22,188.1326,192.0257,182.5539,184.0389,1427888,
688037.SH,оԴ΢,2021-12-23,183.6174,184.6208,174.5871,180.6073,1546244,
688037.SH,оԴ΢,2021-12-24,179.6039,181.41,171.0753,171.2258,1081533,
688037.SH,оԴ΢,2021-12-27,171.6071,173.5837,165.7072,169.4398,1247231,
688037.SH,оԴ΢,2021-12-28,166.0584,170.995,165.3661,169.3695,874906,
688037.SH,оԴ΢,2021-12-29,172.0786,176.7544,164.6938,167.5735,1062101,
688037.SH,оԴ΢,2021-12-30,168.5568,174.0352,165.5868,172.6807,1151964,
688037.SH,оԴ΢,2021-12-31,172.6807,173.383,166.0584,169.3695,1329718,
688037.SH,оԴ΢,2022-01-04,170.1522,170.995,160.5398,164.152,1198721,
688037.SH,оԴ΢,2022-01-05,163.7406,164.453,155.1818,155.523,1418099,
688037.SH,оԴ΢,2022-01-06,155.4728,157.8307,153.7169,155.2019,1076902,
688037.SH,оԴ΢,2022-01-07,155.7036,157.2989,149.7034,151.0078,1196485,
688037.SH,оԴ΢,2022-01-10,152.1115,152.3021,143.944,145.9508,1930690,
688037.SH,оԴ΢,2022-01-11,145.4792,148.3789,137.3318,140.3219,2310033,
688037.SH,оԴ΢,2022-01-12,143.031,143.4423,139.5693,142.4791,1412584,
688037.SH,оԴ΢,2022-01-13,142.4791,142.4791,136.1679,136.5191,817440,
688037.SH,оԴ΢,2022-01-14,136.5391,141.7868,135.4856,138.4656,1746180,
688037.SH,оԴ΢,2022-01-17,139.3987,156.3257,137.9338,151.2586,3319740,
688037.SH,оԴ΢,2022-01-18,154.0179,158.1217,146.7836,150.7268,2873829,
688037.SH,оԴ΢,2022-01-19,150.3656,152.854,142.3788,143.3621,1776255,
688037.SH,оԴ΢,2022-01-20,143.3621,144.9875,137.683,138.4756,1097254,
688037.SH,оԴ΢,2022-01-21,139.4289,141.4657,135.4555,139.0476,1154944,
688037.SH,оԴ΢,2022-01-24,139.0476,151.7603,138.4656,151.0078,2124598,
688037.SH,оԴ΢,2022-01-25,151.058,153.4661,144.5862,145.9307,1720898,
688037.SH,оԴ΢,2022-01-26,146.2217,151.5095,141.245,149.2117,1735481,
688037.SH,оԴ΢,2022-01-27,149.9944,151.5095,141.1948,141.1948,1135544,
688037.SH,оԴ΢,2022-01-28,142.9808,149.3021,141.6563,142.3085,1270294,
688037.SH,оԴ΢,2022-02-07,144.4859,149.5027,137.4923,138.7566,1183043,
688037.SH,оԴ΢,2022-02-08,138.6563,140.2617,132.4454,135.4555,951734,
688037.SH,оԴ΢,2022-02-09,135.4655,136.5492,131.6427,136.4388,936123,
688037.SH,оԴ΢,2022-02-10,134.9538,136.489,127.5991,130.2279,1090215,
688037.SH,оԴ΢,2022-02-11,130.2279,131.753,124.4786,125.3716,941803,
688037.SH,оԴ΢,2022-02-14,123.4652,125.201,120.8965,122.9133,1004083,
688037.SH,оԴ΢,2022-02-15,124.4184,130.4286,122.9836,130.1476,1064364,
688037.SH,оԴ΢,2022-02-16,131.2514,138.2649,131.2012,133.0976,1534278,
688037.SH,оԴ΢,2022-02-17,133.0976,142.3587,131.432,139.2282,1459900,
688037.SH,оԴ΢,2022-02-18,138.4556,139.0375,134.9538,135.0642,735918,
688037.SH,оԴ΢,2022-02-21,135.8669,138.6161,133.4487,133.83,685354,
688037.SH,оԴ΢,2022-02-22,133.7197,136.4087,129.1041,135.4555,680930,
688037.SH,оԴ΢,2022-02-23,134.2815,162.5466,134.2815,162.5466,3504740,
688037.SH,оԴ΢,2022-02-24,165.0651,172.2693,160.5398,163.56,4686107,
688037.SH,оԴ΢,2022-02-25,170.5736,173.082,160.6502,162.5466,2869398,
688037.SH,оԴ΢,2022-02-28,162.5265,165.045,154.5196,159.8977,2655132,
688037.SH,оԴ΢,2022-03-01,157.8709,165.4363,157.8709,163.8209,1941693,
688037.SH,оԴ΢,2022-03-02,161.4429,162.3359,153.6366,159.4361,1984933,
688037.SH,оԴ΢,2022-03-03,162.5466,163.2791,155.5129,155.5932,1321473,
688037.SH,оԴ΢,2022-03-04,154.65,164.0516,153.6868,156.2053,1525482,
688037.SH,оԴ΢,2022-03-07,155.0614,157.5097,150.1048,151.2085,1474847,
688037.SH,оԴ΢,2022-03-08,152.3924,170.4933,151.058,161.182,2492577,
688037.SH,оԴ΢,2022-03-09,162.9981,171.4465,158.5431,166.5601,2672073,
688037.SH,оԴ΢,2022-03-10,171.577,177.5972,162.657,163.269,3228619,
688037.SH,оԴ΢,2022-03-11,163.55,165.8878,151.5195,163.1988,2443075,
688037.SH,оԴ΢,2022-03-14,159.3358,159.3358,152.6734,155.3223,1238566,
688037.SH,оԴ΢,2022-03-15,151.5095,173.5737,150.5161,160.5499,2384942,
688037.SH,оԴ΢,2022-03-16,165.3661,172.6205,163.8108,172.2091,2895170,
688037.SH,оԴ΢,2022-03-17,174.2158,185.6242,170.5736,171.2258,3391271,
688037.SH,оԴ΢,2022-03-18,170.5736,177.3363,167.5735,170.8846,1731809,
688037.SH,оԴ΢,2022-03-21,170.8746,179.4434,166.7608,175.2694,2092315,
688037.SH,оԴ΢,2022-03-22,173.6038,175.5804,168.8678,169.0685,1357099,
688037.SH,оԴ΢,2022-03-23,170.5535,170.5535,163.55,167.8444,1225120,
688037.SH,оԴ΢,2022-03-24,165.0751,166.6504,156.6267,160.4395,1623010,
688037.SH,оԴ΢,2022-03-25,160.1987,165.4664,156.5364,157.028,1207565,
688037.SH,оԴ΢,2022-03-28,155.523,161.4027,152.563,157.028,1087962,
688037.SH,оԴ΢,2022-03-29,159.5264,160.5097,148.7502,149.1816,1299753,
688037.SH,оԴ΢,2022-03-30,152.1617,157.4595,149.5027,155.2119,1756226,
688037.SH,оԴ΢,2022-03-31,154.0279,154.3189,149.5629,150.1248,949582,
688037.SH,оԴ΢,2022-04-01,150.1248,150.5061,145.3086,145.5795,1420376,
688037.SH,оԴ΢,2022-04-06,142.8102,144.0042,138.4656,142.2283,1462304,
688037.SH,оԴ΢,2022-04-07,140.8938,143.4724,137.984,138.0643,914102,
688037.SH,оԴ΢,2022-04-08,138.7365,141.4858,133.9203,138.2549,1214863,
688037.SH,оԴ΢,2022-04-11,136.8803,138.8469,129.9269,129.9269,1195535,
688037.SH,оԴ΢,2022-04-12,132.4454,134.131,125.2813,127.7195,1140840,
688037.SH,оԴ΢,2022-04-13,127.4987,127.4987,121.0872,121.4484,1447948,
688037.SH,оԴ΢,2022-04-14,122.5621,133.3083,116.9934,127.6492,2669700,
688037.SH,оԴ΢,2022-04-15,123.6157,127.4185,120.2544,126.4352,1417033,
688037.SH,оԴ΢,2022-04-18,123.8766,131.442,123.8766,129.4152,1685538,
688037.SH,оԴ΢,2022-04-19,127.7395,129.4352,122.7929,123.3749,1227657,
688037.SH,оԴ΢,2022-04-20,124.3481,126.3649,121.4083,121.7193,897607,
688037.SH,оԴ΢,2022-04-21,120.4149,123.3849,115.5686,115.7292,1427987,
688037.SH,оԴ΢,2022-04-22,113.677,117.711,108.7577,109.6329,1310652,
688037.SH,оԴ΢,2022-04-25,111.2727,111.2727,98.7783,98.7783,1759949,
688037.SH,оԴ΢,2022-04-26,100.3979,100.3979,92.6015,94.3921,1368246,
688037.SH,оԴ΢,2022-04-27,92.2494,102.1282,91.8973,100.7098,1628482,
688037.SH,оԴ΢,2022-04-28,103.6171,108.647,102.1282,104.0899,2377437,
688037.SH,оԴ΢,2022-04-29,104.8243,108.2446,101.2631,106.8664,1991359,
688037.SH,оԴ΢,2022-05-05,106.635,110.317,105.3373,107.7517,1552367,
688037.SH,оԴ΢,2022-05-06,102.1081,112.8722,101.756,108.7275,1676048,
688037.SH,оԴ΢,2022-05-09,106.5546,110.659,105.6592,107.2386,952360,
688037.SH,оԴ΢,2022-05-10,105.2267,123.2238,104.3716,113.9486,3538334,
688037.SH,оԴ΢,2022-05-11,113.345,121.7048,111.3632,117.0169,2847236,
688037.SH,оԴ΢,2022-05-12,115.689,122.5297,115.1156,119.0792,1838239,
688037.SH,оԴ΢,2022-05-13,120.2863,122.2782,117.0974,119.049,1102211,
688037.SH,оԴ΢,2022-05-16,121.7249,123.8677,118.2844,119.0087,1304502,
688037.SH,оԴ΢,2022-05-17,121.3929,126.6341,117.2684,125.769,1935244,
688037.SH,оԴ΢,2022-05-18,126.4732,130.6581,124.4713,126.4128,1730768,
688037.SH,оԴ΢,2022-05-19,123.747,135.1046,123.7369,133.5654,2030083,
688037.SH,оԴ΢,2022-05-20,132.7908,134.0081,128.8674,133.153,1531642,
688037.SH,оԴ΢,2022-05-23,133.8572,135.8088,130.1451,135.3561,1384682,
688037.SH,оԴ΢,2022-05-24,133.7968,137.6497,128.5455,129.0485,1639463,
688037.SH,оԴ΢,2022-05-25,128.1633,134.0684,127.0868,129.0888,1218564,
688037.SH,оԴ΢,2022-05-26,129.7728,130.7285,124.8234,127.3685,1191026,
688037.SH,оԴ΢,2022-05-27,128.2639,131.7848,126.3022,126.8454,1053799,
688037.SH,оԴ΢,2022-05-30,126.8454,129.8734,125.8294,128.7769,1125933,
688037.SH,оԴ΢,2022-05-31,127.7609,138.8268,124.1393,135.8993,2618002,
688037.SH,оԴ΢,2022-06-01,134.8028,144.9432,132.3079,139.1286,2975984,
688037.SH,оԴ΢,2022-06-02,140.8488,157.8098,136.8148,152.9408,3545589,
688037.SH,оԴ΢,2022-06-06,153.5142,164.7411,153.3533,158.5442,3445776,
688037.SH,оԴ΢,2022-06-07,153.9267,156.7334,148.8967,153.5142,2844615,
688037.SH,оԴ΢,2022-06-08,151.8141,154.4196,146.3717,148.9168,2063987,
688037.SH,оԴ΢,2022-06-09,148.8867,149.0677,141.5027,142.8608,1713130,
688037.SH,оԴ΢,2022-06-10,142.0157,148.7961,138.5149,145.8687,2242617,
688037.SH,оԴ΢,2022-06-13,142.8608,147.9008,142.7904,146.8847,1268790,
688037.SH,оԴ΢,2022-06-14,145.0438,145.8586,134.7022,137.4184,2462108,
688037.SH,оԴ΢,2022-06-15,136.4124,141.3216,135.1247,137.1166,2003745,
688037.SH,оԴ΢,2022-06-16,137.1266,145.748,135.9496,142.8809,2069430,
688037.SH,оԴ΢,2022-06-17,141.4423,145.0639,139.4404,144.7621,1554619,
688037.SH,оԴ΢,2022-06-20,144.9231,146.8847,139.6316,142.0962,1680236,
688037.SH,оԴ΢,2022-06-21,143.0519,143.0519,136.3118,139.1688,1722995,
688037.SH,оԴ΢,2022-06-22,138.8268,140.8488,133.0926,133.3944,1823636,
688037.SH,оԴ΢,2022-06-23,133.1127,139.3197,133.1127,139.2795,1806958,
688037.SH,оԴ΢,2022-06-24,140.9293,142.4584,137.016,138.7966,1287714,
688037.SH,оԴ΢,2022-06-27,140.3357,150.8987,139.8327,149.8122,3016227,
688037.SH,оԴ΢,2022-06-28,148.2428,152.5686,143.8567,150.8484,2759825,
688037.SH,оԴ΢,2022-06-29,149.8927,153.5746,145.0639,145.0639,1971969,
688037.SH,оԴ΢,2022-06-30,143.8567,147.8706,141.6435,145.8385,1972411,
688037.SH,оԴ΢,2022-07-01,145.6675,148.0819,142.8507,144.4603,1402934,
688037.SH,оԴ΢,2022-07-04,143.3437,143.3437,131.3824,132.8009,2776482,
688037.SH,оԴ΢,2022-07-05,132.8009,138.6759,130.2356,132.7606,2392601,
688037.SH,оԴ΢,2022-07-06,134.1288,150.6975,132.5896,144.249,4327416,
688037.SH,оԴ΢,2022-07-07,146.0699,146.8747,139.5712,141.2411,1868859,
688037.SH,оԴ΢,2022-07-08,141.8447,150.8886,140.8387,147.3777,2903716,
688037.SH,оԴ΢,2022-07-11,146.3717,150.285,142.7401,145.8687,2147348,
688037.SH,оԴ΢,2022-07-12,147.8807,149.9933,135.7887,135.9194,2404249,
688037.SH,оԴ΢,2022-07-13,135.9194,138.3036,131.8955,135.004,1252246,
688037.SH,оԴ΢,2022-07-14,134.8028,148.3837,132.992,146.9552,3166908,
688037.SH,оԴ΢,2022-07-15,146.9552,152.4076,143.736,144.8627,2134102,
688037.SH,оԴ΢,2022-07-18,144.9834,148.7659,141.3417,144.5609,2139810,
688037.SH,оԴ΢,2022-07-19,144.5609,150.6975,142.8708,146.5226,2128458,
688037.SH,оԴ΢,2022-07-20,148.3937,151.804,146.8747,148.1825,2125069,
688037.SH,оԴ΢,2022-07-21,149.8927,163.9765,147.4984,160.7775,3893080,
688037.SH,оԴ΢,2022-07-22,163.3428,163.3528,151.9046,154.4196,2152862,
688037.SH,оԴ΢,2022-07-25,152.9811,154.4599,146.9049,149.8927,1610460,
688037.SH,оԴ΢,2022-07-26,149.3897,150.8785,144.8627,149.3394,1402842,
688037.SH,оԴ΢,2022-07-27,148.8867,149.8424,143.8567,149.0476,1104219,
688037.SH,оԴ΢,2022-07-28,149.5506,159.5301,149.5506,156.2203,2166088,
688037.SH,оԴ΢,2022-07-29,155.154,165.4654,155.154,162.3066,2798763,
688037.SH,оԴ΢,2022-08-01,159.9727,185.0923,157.9406,180.0724,3646538,
688037.SH,оԴ΢,2022-08-02,175.0424,197.3654,174.0364,190.585,3229433,
688037.SH,оԴ΢,2022-08-03,195.1623,213.3908,188.573,195.2025,3465483,
688037.SH,оԴ΢,2022-08-04,199.1862,211.1575,199.1862,205.7755,2404404,
