旗鷹,酒各,晩豚,蝕徒勺(圷),恷互勺(圷),恷詰勺(圷),辺徒勺(圷),撹住楚(紘),
601966.SH,早艸態魅,2023-05-11,23.4734,23.5818,22.8879,23.0505,5740559,
601966.SH,早艸態魅,2023-05-12,22.8662,23.0397,22.6602,22.7144,4801062,
601966.SH,早艸態魅,2023-05-15,22.6385,22.9096,22.5084,22.7686,5219279,
601966.SH,早艸態魅,2023-05-16,22.7469,22.7469,21.8362,22.0964,9779890,
601966.SH,早艸態魅,2023-05-17,21.9663,22.0639,21.2507,21.3591,14440928,
601966.SH,早艸態魅,2023-05-18,21.3808,21.7386,21.3591,21.5543,8139342,
601966.SH,早艸態魅,2023-05-19,21.37,21.6302,21.3158,21.5218,3722246,
601966.SH,早艸態魅,2023-05-22,22.2265,23.6252,22.0097,23.5276,19921491,
601966.SH,早艸態魅,2023-05-23,23.5276,24.1781,23.1806,23.7444,19359033,
601966.SH,早艸態魅,2023-05-24,23.7661,23.9179,23.4408,23.6902,10515340,
601966.SH,早艸態魅,2023-05-25,23.6035,23.6252,22.9529,23.224,8507732,
601966.SH,早艸態魅,2023-05-26,23.1589,23.7553,22.9421,23.636,9249150,
601966.SH,早艸態魅,2023-05-29,23.6685,23.8312,23.0722,23.2023,6736950,
601966.SH,早艸態魅,2023-05-30,23.0397,23.3975,22.7469,23.2999,6884082,
601966.SH,早艸態魅,2023-05-31,23.2023,23.6577,22.9963,23.0939,7549554,
601966.SH,早艸態魅,2023-06-01,23.0939,23.289,22.8011,22.8554,6472249,
601966.SH,早艸態魅,2023-06-02,22.8554,23.7336,22.8228,23.6685,8416198,
601966.SH,早艸態魅,2023-06-05,23.6468,24.048,23.3216,23.5601,10383354,
601966.SH,早艸態魅,2023-06-06,23.5601,23.6577,22.9855,23.0939,6417755,
601966.SH,早艸態魅,2023-06-07,23.2023,23.224,22.6385,22.7361,6765780,
601966.SH,早艸態魅,2023-06-08,22.606,23.1698,22.5626,23.0288,10032102,
601966.SH,早艸態魅,2023-06-09,23.1047,23.5601,23.018,23.5493,20020707,
601966.SH,早艸態魅,2023-06-12,23.3107,24.2648,22.9529,24.0155,17561087,
601966.SH,早艸態魅,2023-06-13,24.2323,24.8612,24.1022,24.6552,14112038,
601966.SH,早艸態魅,2023-06-14,24.8395,24.9262,24.4058,24.4817,10448433,
601966.SH,早艸態魅,2023-06-15,24.5143,24.6991,23.949,24.0795,16989998,
601966.SH,早艸態魅,2023-06-16,24.2208,24.3295,23.6011,23.7533,12631182,
601966.SH,早艸態魅,2023-06-19,23.6772,24.1012,23.6664,23.7642,7982409,
601966.SH,早艸態魅,2023-06-20,23.7098,24.2425,23.5685,24.0903,10192698,
601966.SH,早艸態魅,2023-06-21,23.9708,24.5143,23.8294,23.9925,10368843,
601966.SH,早艸態魅,2023-06-26,23.7316,24.2425,23.5794,23.699,11509180,
601966.SH,早艸態魅,2023-06-27,23.7207,24.3186,23.4816,24.1773,9856340,
601966.SH,早艸態魅,2023-06-28,24.2643,24.4926,23.862,24.199,9649347,
601966.SH,早艸態魅,2023-06-29,24.199,24.3404,23.8947,23.9273,8710304,
601966.SH,早艸態魅,2023-06-30,23.9273,24.3839,23.862,24.1556,7746345,
601966.SH,早艸態魅,2023-07-03,24.2208,24.6121,23.862,24.0795,12676306,
601966.SH,早艸態魅,2023-07-04,24.1338,24.623,23.9925,24.4817,13789623,
601966.SH,早艸態魅,2023-07-05,24.5795,24.6339,24.0251,24.0903,11013681,
601966.SH,早艸態魅,2023-07-06,24.0034,24.6013,23.699,24.3295,9735061,
601966.SH,早艸態魅,2023-07-07,24.1121,24.8622,24.1121,24.6556,14484907,
601966.SH,早艸態魅,2023-07-10,24.7643,25.1122,24.46,24.5361,13315419,
601966.SH,早艸態魅,2023-07-11,25.0579,25.634,24.5578,25.4492,31446036,
601966.SH,早艸態魅,2023-07-12,25.2209,26.6342,25.2101,25.5362,34190731,
601966.SH,早艸態魅,2023-07-13,25.6014,25.7319,24.797,24.9492,20948191,
601966.SH,早艸態魅,2023-07-14,24.96,25.1883,24.46,24.4926,13367912,
601966.SH,早艸態魅,2023-07-17,24.373,24.6774,24.2425,24.6339,9285399,
601966.SH,早艸態魅,2023-07-18,24.6774,24.8731,24.373,24.6991,13750242,
601966.SH,早艸態魅,2023-07-19,24.7317,25.5144,24.7317,25.4384,18863417,
601966.SH,早艸態魅,2023-07-20,25.5036,25.5471,24.5578,24.5795,12411935,
601966.SH,早艸態魅,2023-07-21,24.46,24.96,24.3404,24.6774,8820951,
601966.SH,早艸態魅,2023-07-24,25.9058,26.6233,25.1122,25.6993,52105149,
601966.SH,早艸態魅,2023-07-25,25.6993,26.4167,25.4166,26.2319,26892899,
601966.SH,早艸態魅,2023-07-26,26.2972,26.8516,25.5905,25.721,19895900,
601966.SH,早艸態魅,2023-07-27,25.7645,26.145,25.0905,25.1666,14548977,
601966.SH,早艸態魅,2023-07-28,25.1774,25.8732,24.7317,25.5579,19564638,
601966.SH,早艸態魅,2023-07-31,25.5579,26.5581,25.4384,26.1776,20416439,
601966.SH,早艸態魅,2023-08-01,26.0797,26.1232,25.6775,25.8623,11536882,
601966.SH,早艸態魅,2023-08-02,25.8188,26.0797,25.7101,25.9602,9247040,
601966.SH,早艸態魅,2023-08-03,25.7754,25.8949,25.3949,25.5036,9131339,
601966.SH,早艸態魅,2023-08-04,25.6558,25.7427,25.2209,25.4384,11959309,
601966.SH,早艸態魅,2023-08-07,25.4166,25.6123,25.2753,25.4492,6600585,
601966.SH,早艸態魅,2023-08-08,25.5688,26.2646,25.5688,26.1232,13493809,
601966.SH,早艸態魅,2023-08-09,25.9493,26.1124,25.6884,26.0797,7980341,
601966.SH,早艸態魅,2023-08-10,26.0254,26.0906,25.6014,26.0689,7518905,
601966.SH,早艸態魅,2023-08-11,26.0689,26.145,25.3514,25.3514,8369599,
601966.SH,早艸態魅,2023-08-14,25.1774,25.3514,24.5578,25.297,12059029,
601966.SH,早艸態魅,2023-08-15,25.2209,25.5253,24.6013,24.9165,7806618,
601966.SH,早艸態魅,2023-08-16,24.8731,24.9274,24.3404,24.3404,6613950,
601966.SH,早艸態魅,2023-08-17,24.1447,24.5469,23.8294,24.4273,7955289,
601966.SH,早艸態魅,2023-08-18,24.3839,24.5143,23.6772,23.6772,6598460,
601966.SH,早艸態魅,2023-08-21,23.7859,23.9816,23.4816,23.525,7404927,
601966.SH,早艸態魅,2023-08-22,23.7316,24.1229,23.2967,23.8947,8818522,
601966.SH,早艸態魅,2023-08-23,23.9381,24.0795,23.025,23.0358,11094380,
601966.SH,早艸態魅,2023-08-24,23.2315,24.2425,23.0902,23.949,10377374,
601966.SH,早艸態魅,2023-08-25,23.862,23.8838,23.5142,23.6555,5615433,
601966.SH,早艸態魅,2023-08-28,24.8513,25.0035,23.7316,23.9164,9587931,
601966.SH,早艸態魅,2023-08-29,23.8947,24.71,23.7098,24.623,8834646,
601966.SH,早艸態魅,2023-08-30,24.8622,24.9274,23.9599,24.3404,11215754,
601966.SH,早艸態魅,2023-08-31,24.2099,24.2317,23.6446,23.6772,11243364,
601966.SH,早艸態魅,2023-09-01,23.9164,23.9164,23.2641,23.4707,7315245,
601966.SH,早艸態魅,2023-09-04,23.4924,23.7968,23.362,23.699,8191930,
601966.SH,早艸態魅,2023-09-05,23.8077,23.8186,23.1554,23.2098,10288441,
601966.SH,早艸態魅,2023-09-06,23.0793,23.6446,23.025,23.5903,7524192,
601966.SH,早艸態魅,2023-09-07,23.4489,23.5142,22.7749,22.8075,9225170,
601966.SH,早艸態魅,2023-09-08,22.8293,23.0685,22.6662,22.8728,5538898,
601966.SH,早艸態魅,2023-09-11,22.8728,23.362,22.6771,23.2206,6068796,
601966.SH,早艸態魅,2023-09-12,23.2315,23.8729,23.1663,23.6337,8333518,
601966.SH,早艸態魅,2023-09-13,23.6337,23.6337,23.1119,23.1554,5437700,
601966.SH,早艸態魅,2023-09-14,23.0141,23.1554,22.3075,22.5032,11393204,
601966.SH,早艸態魅,2023-09-15,22.514,22.7206,22.2096,22.4271,7798267,
601966.SH,早艸態魅,2023-09-18,22.4488,23.0467,22.3727,22.8728,8061380,
601966.SH,早艸態魅,2023-09-19,22.9597,23.3294,22.6662,23.1446,8170620,
601966.SH,早艸態魅,2023-09-20,23.1446,23.3728,22.938,23.0358,5094592,
601966.SH,早艸態魅,2023-09-21,22.9597,23.0685,22.6336,22.6988,4274010,
601966.SH,早艸態魅,2023-09-22,23.8077,23.9164,22.4053,23.1663,18871214,
601966.SH,早艸態魅,2023-09-25,22.8293,22.9924,22.351,22.4923,13030222,
601966.SH,早艸態魅,2023-09-26,22.3944,22.6227,21.9596,22.0466,11839273,
601966.SH,早艸態魅,2023-09-27,21.9379,22.2314,21.7965,21.8074,9664148,
601966.SH,早艸態魅,2023-09-28,21.8074,22.2857,21.7748,22.0901,8603657,
601966.SH,早艸態魅,2023-10-09,22.1009,22.264,21.7639,22.1009,8592447,
601966.SH,早艸態魅,2023-10-10,22.1444,22.2857,21.6552,22.1662,8792377,
601966.SH,早艸態魅,2023-10-11,22.1662,22.4271,21.9596,21.9922,7058210,
601966.SH,早艸態魅,2023-10-12,22.0031,22.4597,21.9813,22.3292,8071396,
601966.SH,早艸態魅,2023-10-13,22.2423,22.4162,22.0248,22.3836,6208136,
601966.SH,早艸態魅,2023-10-16,22.2423,22.3727,21.7748,22.1118,7563388,
601966.SH,早艸態魅,2023-10-17,22.4814,22.7206,22.0792,22.6988,16519484,
601966.SH,早艸態魅,2023-10-18,22.5032,23.362,22.3944,23.2641,18638636,
601966.SH,早艸態魅,2023-10-19,23.0793,23.1554,22.4271,22.6336,13812901,
601966.SH,早艸態魅,2023-10-20,22.6119,22.8836,22.1879,22.351,9860005,
601966.SH,早艸態魅,2023-10-23,22.264,22.3183,21.1443,21.2421,11302902,
601966.SH,早艸態魅,2023-10-24,21.416,21.8726,20.6225,20.7529,17524369,
601966.SH,早艸態魅,2023-10-25,20.8725,21.503,20.8616,21.2639,13616456,
601966.SH,早艸態魅,2023-10-26,21.1878,21.2856,20.9486,21.253,6740222,
601966.SH,早艸態魅,2023-10-27,21.1986,21.9487,21.1443,21.6878,9729400,
601966.SH,早艸態魅,2023-10-30,21.927,21.9487,21.4378,21.6987,9391681,
601966.SH,早艸態魅,2023-10-31,21.6987,21.8074,21.4595,21.7422,6798200,
601966.SH,早艸態魅,2023-11-01,21.6878,22.0031,21.3073,21.8726,9134102,
601966.SH,早艸態魅,2023-11-02,21.8509,22.0357,21.6552,21.84,7257400,
601966.SH,早艸態魅,2023-11-03,21.8291,22.2205,21.7748,22.0574,8111753,
601966.SH,早艸態魅,2023-11-06,22.0683,22.1988,21.8291,21.9705,10361877,
601966.SH,早艸態魅,2023-11-07,21.9052,21.9161,21.3182,21.416,11910600,
601966.SH,早艸態魅,2023-11-08,21.2856,21.4269,21.0899,21.2421,7396305,
601966.SH,早艸態魅,2023-11-09,21.1769,21.2856,20.9703,21.0029,10034452,
601966.SH,早艸態魅,2023-11-10,20.9812,21.0029,20.6007,20.6877,10244823,
601966.SH,早艸態魅,2023-11-13,20.6007,20.7964,20.5464,20.742,6322316,
601966.SH,早艸態魅,2023-11-14,20.7855,20.9703,20.7203,20.8508,5936413,
601966.SH,早艸態魅,2023-11-15,20.9595,22.014,20.9377,21.59,20068498,
601966.SH,早艸態魅,2023-11-16,21.6335,22.177,21.59,22.0574,17951961,
601966.SH,早艸態魅,2023-11-17,21.7857,22.1662,21.7748,22.1335,8311944,
601966.SH,早艸態魅,2023-11-20,22.0248,22.177,21.7422,22.0901,8052329,
601966.SH,早艸態魅,2023-11-21,22.0574,22.5575,22.014,22.2749,9431426,
601966.SH,早艸態魅,2023-11-22,22.177,22.2096,21.8509,21.8509,6797696,
601966.SH,早艸態魅,2023-11-23,21.9052,22.3618,21.8835,22.2857,6051909,
601966.SH,早艸態魅,2023-11-24,22.2749,22.2749,21.84,21.8835,5448200,
601966.SH,早艸態魅,2023-11-27,21.8618,22.0792,21.6226,21.9813,6344162,
601966.SH,早艸態魅,2023-11-28,21.927,22.351,21.6443,22.1444,5933935,
601966.SH,早艸態魅,2023-11-29,22.2857,22.4271,21.9596,22.014,4475950,
601966.SH,早艸態魅,2023-11-30,21.9705,21.9705,21.4704,21.6443,7300189,
601966.SH,早艸態魅,2023-12-01,21.6009,21.6226,21.0356,21.2856,9484900,
601966.SH,早艸態魅,2023-12-04,21.2965,21.3291,20.9486,20.9921,6157141,
601966.SH,早艸態魅,2023-12-05,20.9595,20.9595,20.4703,20.5355,7688300,
601966.SH,早艸態魅,2023-12-06,20.4376,20.5355,19.9919,20.2746,13751005,
601966.SH,早艸態魅,2023-12-07,20.2855,20.405,19.9593,20.3507,8068128,
601966.SH,早艸態魅,2023-12-08,20.3616,20.4268,19.9158,19.9267,9878928,
601966.SH,早艸態魅,2023-12-11,19.8941,20.405,19.6875,20.3616,10632757,
601966.SH,早艸態魅,2023-12-12,20.3507,20.6986,20.2855,20.5898,7051300,
601966.SH,早艸態魅,2023-12-13,20.492,20.5572,20.0572,20.0572,10125524,
601966.SH,早艸態魅,2023-12-14,20.155,20.5246,20.0789,20.1441,6677549,
601966.SH,早艸態魅,2023-12-15,20.2094,20.3181,19.8941,19.9376,7782443,
601966.SH,早艸態魅,2023-12-18,19.8506,19.9267,19.3288,19.3832,8773124,
601966.SH,早艸態魅,2023-12-19,19.3832,19.5462,19.1005,19.5136,9613021,
601966.SH,早艸態魅,2023-12-20,19.4701,19.5136,19.1983,19.231,6596664,
601966.SH,早艸態魅,2023-12-21,19.0244,19.7419,19.0244,19.6875,8724309,
601966.SH,早艸態魅,2023-12-22,19.5788,20.1006,19.3288,19.7419,7400300,
601966.SH,早艸態魅,2023-12-25,19.7202,20.3072,19.7202,20.2311,7029859,
601966.SH,早艸態魅,2023-12-26,20.4811,20.4811,19.8941,20.1333,5489271,
601966.SH,早艸態魅,2023-12-27,20.1224,20.242,19.8397,20.2094,7012688,
601966.SH,早艸態魅,2023-12-28,20.0245,20.7094,19.9485,20.5898,7745285,
601966.SH,早艸態魅,2023-12-29,20.6116,21.0573,20.5898,20.9051,11027223,
601966.SH,早艸態魅,2024-01-02,20.9486,21.1769,20.742,20.8181,7853668,
601966.SH,早艸態魅,2024-01-03,20.7529,21.0464,20.6333,20.7855,5063288,
601966.SH,早艸態魅,2024-01-04,20.6986,20.7203,20.3398,20.5464,6896541,
601966.SH,早艸態魅,2024-01-05,20.4811,20.7747,20.3289,20.492,6828293,
601966.SH,早艸態魅,2024-01-08,20.4376,20.4703,20.0354,20.1441,7156516,
601966.SH,早艸態魅,2024-01-09,20.1441,20.3833,19.8506,20.2094,6880434,
601966.SH,早艸態魅,2024-01-10,20.1333,20.6551,19.905,20.4376,6111867,
601966.SH,早艸態魅,2024-01-11,20.4485,21.4704,20.3398,21.4595,12515999,
601966.SH,早艸態魅,2024-01-12,21.3399,22.177,21.2747,21.9161,15307589,
601966.SH,早艸態魅,2024-01-15,21.9596,21.9813,21.5574,21.84,6954866,
601966.SH,早艸態魅,2024-01-16,22.8402,22.8728,21.9052,22.514,18775526,
601966.SH,早艸態魅,2024-01-17,22.5793,22.8075,22.351,22.351,11879843,
601966.SH,早艸態魅,2024-01-18,22.3292,22.4379,21.7313,22.3183,13324381,
601966.SH,早艸態魅,2024-01-19,22.3183,22.4597,22.1227,22.1879,5693500,
601966.SH,早艸態魅,2024-01-22,22.264,22.264,21.3073,21.5356,8319236,
601966.SH,早艸態魅,2024-01-23,21.416,22.0357,21.1769,21.8726,10230477,
601966.SH,早艸態魅,2024-01-24,21.8835,22.0683,20.9486,21.6335,9807787,
601966.SH,早艸態魅,2024-01-25,21.5682,22.4597,21.2856,22.4597,15401240,
601966.SH,早艸態魅,2024-01-26,22.4705,22.4705,21.9705,22.0031,9261671,
601966.SH,早艸態魅,2024-01-29,22.0031,22.3944,21.8183,21.8618,8821814,
601966.SH,早艸態魅,2024-01-30,21.7965,22.4379,21.6878,21.9379,10224709,
601966.SH,早艸態魅,2024-01-31,21.6335,21.9379,21.1986,21.3291,9059029,
601966.SH,早艸態魅,2024-02-01,21.4595,22.1335,21.2639,21.5139,8145139,
601966.SH,早艸態魅,2024-02-02,21.6009,21.8835,20.3398,21.0356,11286686,
601966.SH,早艸態魅,2024-02-05,21.0247,21.416,19.4049,20.9377,16806387,
601966.SH,早艸態魅,2024-02-06,20.5681,22.2531,20.1767,22.0357,12299110,
601966.SH,早艸態魅,2024-02-07,22.1879,23.275,21.9922,23.2424,19821370,
601966.SH,早艸態魅,2024-02-08,23.1554,24.4817,23.1337,23.1989,19827023,
601966.SH,早艸態魅,2024-02-19,23.4381,23.6229,22.5358,23.0358,14214527,
601966.SH,早艸態魅,2024-02-20,22.7532,23.0793,22.1662,22.601,13428615,
601966.SH,早艸態魅,2024-02-21,22.5684,23.8838,22.2096,23.3185,22581597,
601966.SH,早艸態魅,2024-02-22,23.1337,23.6337,23.0467,23.3728,11596400,
601966.SH,早艸態魅,2024-02-23,23.3837,23.5468,22.7749,23.4707,13071193,
601966.SH,早艸態魅,2024-02-26,23.4707,24.0903,23.2641,23.5468,17663059,
601966.SH,早艸態魅,2024-02-27,23.4381,23.9708,23.3511,23.9708,11775593,
601966.SH,早艸態魅,2024-02-28,23.8077,23.8947,22.9597,23.1228,17073854,
601966.SH,早艸態魅,2024-02-29,22.9489,24.1121,22.938,24.0903,12508772,
601966.SH,早艸態魅,2024-03-01,23.9164,24.5904,23.8729,24.1338,15080905,
601966.SH,早艸態魅,2024-03-04,24.1012,24.2425,23.8077,24.1229,9105299,
601966.SH,早艸態魅,2024-03-05,24.1229,24.3947,23.9273,24.1664,9264449,
601966.SH,早艸態魅,2024-03-06,24.0142,24.5469,23.8729,24.1229,9365961,
601966.SH,早艸態魅,2024-03-07,24.1664,24.286,23.9273,23.9273,8900016,
601966.SH,早艸態魅,2024-03-08,23.8947,24.2208,23.8729,24.0251,9436258,
601966.SH,早艸態魅,2024-03-11,24.0577,24.9492,23.949,24.9057,12236021,
601966.SH,早艸態魅,2024-03-12,24.9057,24.9709,23.8077,23.9164,18242575,
601966.SH,早艸態魅,2024-03-13,23.8729,24.1882,23.7751,23.9599,11291438,
601966.SH,早艸態魅,2024-03-14,23.9273,23.949,23.362,23.5685,9912807,
601966.SH,早艸態魅,2024-03-15,23.5577,23.8729,23.4381,23.7968,6835491,
601966.SH,早艸態魅,2024-03-18,23.9925,24.3404,23.1337,23.4163,20018952,
601966.SH,早艸態魅,2024-03-19,23.3185,23.3294,22.7858,22.8293,16596690,
601966.SH,早艸態魅,2024-03-20,22.7858,23.0032,22.6445,22.938,9001392,
601966.SH,早艸態魅,2024-03-21,23.1554,23.1772,22.4053,22.6445,14581879,
601966.SH,早艸態魅,2024-03-22,22.7749,22.938,22.4814,22.5032,9264498,
601966.SH,早艸態魅,2024-03-25,22.4923,22.9924,22.1988,22.514,11453640,
601966.SH,早艸態魅,2024-03-26,22.4814,22.9597,22.4162,22.8402,10639155,
601966.SH,早艸態魅,2024-03-27,22.9706,23.0032,22.4379,22.4488,8232513,
601966.SH,早艸態魅,2024-03-28,22.4814,22.9924,22.4271,22.6771,9330278,
601966.SH,早艸態魅,2024-03-29,22.6336,22.7749,22.1227,22.4923,8772496,
601966.SH,早艸態魅,2024-04-01,22.514,22.9706,22.514,22.9597,11982378,
601966.SH,早艸態魅,2024-04-02,23.0141,23.4272,22.7314,23.0032,10158501,
601966.SH,早艸態魅,2024-04-03,22.9271,23.1554,22.6554,23.0358,9647485,
601966.SH,早艸態魅,2024-04-08,23.0032,23.188,22.7423,22.8836,8479245,
601966.SH,早艸態魅,2024-04-09,22.9706,22.9924,22.4923,22.7749,8617125,
601966.SH,早艸態魅,2024-04-10,22.6662,22.8728,22.4705,22.7423,7750948,
601966.SH,早艸態魅,2024-04-11,22.514,23.3511,22.4814,22.9597,11106840,
601966.SH,早艸態魅,2024-04-12,22.8728,23.6881,22.8728,23.5142,16842786,
601966.SH,早艸態魅,2024-04-15,23.3294,24.373,23.3294,24.0251,19742794,
601966.SH,早艸態魅,2024-04-16,23.8186,24.4056,23.8077,23.8186,19385277,
601966.SH,早艸態魅,2024-04-17,23.8729,24.6121,23.5903,24.5904,17958886,
601966.SH,早艸態魅,2024-04-18,24.46,26.4276,24.46,25.9602,31031368,
601966.SH,早艸態魅,2024-04-19,26.2646,26.8625,26.0906,26.4059,22199493,
601966.SH,早艸態魅,2024-04-22,26.4167,26.9059,25.9275,26.395,24566649,
601966.SH,早艸態魅,2024-04-23,26.2863,26.4059,25.1013,25.1448,25496829,
601966.SH,早艸態魅,2024-04-24,25.4927,25.8732,25.2753,25.8188,16086534,
601966.SH,早艸態魅,2024-04-25,25.6449,25.6449,24.199,24.3078,25813603,
601966.SH,早艸態魅,2024-04-26,24.2969,24.5361,24.0577,24.4817,30169774,
601966.SH,早艸態魅,2024-04-29,24.3512,24.4056,24.0903,24.3295,29925848,
601966.SH,早艸態魅,2024-04-30,24.2317,24.71,24.199,24.3512,24722444,
601966.SH,早艸態魅,2024-05-06,24.6448,25.0579,24.46,24.797,22784034,
601966.SH,早艸態魅,2024-05-07,24.71,24.7643,24.373,24.6774,15469043,
601966.SH,早艸態魅,2024-05-08,24.6556,24.6556,23.9599,24.0142,15531492,
601966.SH,早艸態魅,2024-05-09,23.9164,24.6882,23.9164,24.6665,19539479,
601966.SH,早艸態魅,2024-05-10,24.6882,25.0035,24.5034,24.8187,17394173,
601966.SH,早艸態魅,2024-05-13,24.5361,25.047,24.0795,24.9165,20741749,
601966.SH,早艸態魅,2024-05-14,24.9165,25.1231,24.6882,24.7535,14357645,
601966.SH,早艸態魅,2024-05-15,24.6339,25.2535,24.4708,24.9492,16278193,
601966.SH,早艸態魅,2024-05-16,25.0361,25.5471,24.199,24.3078,20854190,
601966.SH,早艸態魅,2024-05-17,24.1447,24.2969,23.5685,23.9925,16644894,
601966.SH,早艸態魅,2024-05-20,23.9164,24.2208,23.7642,24.0686,10330353,
601966.SH,早艸態魅,2024-05-21,24.0903,24.1338,23.862,24.0577,10362047,
601966.SH,早艸態魅,2024-05-22,24.1338,24.1338,23.3728,23.3946,15534371,
601966.SH,早艸態魅,2024-05-23,23.3728,23.4707,23.1446,23.2641,9338431,
601966.SH,早艸態魅,2024-05-24,23.2098,23.4598,23.1337,23.1554,7789100,
601966.SH,早艸態魅,2024-05-27,23.2859,23.2859,22.8075,23.2098,9751637,
601966.SH,早艸態魅,2024-05-28,23.2424,23.362,22.8619,22.9271,10401661,
601966.SH,早艸態魅,2024-05-29,22.9163,23.0467,22.7206,22.8728,8339393,
601966.SH,早艸態魅,2024-05-30,23.025,23.025,22.7641,22.9054,7790119,
601966.SH,早艸態魅,2024-05-31,22.9163,23.0032,22.4814,22.5466,14590591,
601966.SH,早艸態魅,2024-06-03,22.5466,22.5684,21.9052,22.0466,16340962,
601966.SH,早艸態魅,2024-06-04,22.0466,22.4488,21.8726,22.3944,10854122,
601966.SH,早艸態魅,2024-06-05,22.4597,22.4705,21.8291,21.8509,10526018,
601966.SH,早艸態魅,2024-06-06,21.9922,21.9922,21.5248,21.6661,13587576,
601966.SH,早艸態魅,2024-06-07,21.7965,21.8726,21.3182,21.6009,10691907,
601966.SH,早艸態魅,2024-06-11,21.5791,21.5791,21.1878,21.3291,10640000,
601966.SH,早艸態魅,2024-06-12,21.3073,21.3182,20.3289,20.5355,34404563,
601966.SH,早艸態魅,2024-06-13,20.5355,20.5898,20.2311,20.3072,16109610,
601966.SH,早艸態魅,2024-06-14,20.4181,20.4957,20.1408,20.4736,13291905,
601966.SH,早艸態魅,2024-06-17,20.3627,21.1279,20.2961,20.9283,19576376,
601966.SH,早艸態魅,2024-06-18,20.9394,21.5272,20.9394,21.4606,15123498,
601966.SH,早艸態魅,2024-06-19,21.4163,21.5161,20.9616,21.1834,14366500,
601966.SH,早艸態魅,2024-06-20,21.139,21.261,20.7619,20.8174,12127641,
601966.SH,早艸態魅,2024-06-21,20.8285,21.1945,20.7397,21.1168,10192619,
601966.SH,早艸態魅,2024-06-24,21.0725,21.1057,20.6288,20.7508,11681098,
601966.SH,早艸態魅,2024-06-25,20.6843,21.2388,20.6399,20.9726,11561652,
601966.SH,早艸態魅,2024-06-26,20.9616,21.0725,20.5179,21.017,11858700,
601966.SH,早艸態魅,2024-06-27,21.0059,21.0059,20.2517,20.4292,13928654,
601966.SH,早艸態魅,2024-06-28,20.2739,20.773,20.2407,20.3737,12233669,
601966.SH,早艸態魅,2024-07-01,20.3848,20.7176,20.1852,20.6288,10217884,
601966.SH,早艸態魅,2024-07-02,20.6067,20.7065,19.7748,19.8747,19222989,
601966.SH,早艸態魅,2024-07-03,19.7859,19.9301,19.6085,19.675,10207373,
601966.SH,早艸態魅,2024-07-04,19.6418,19.919,19.2758,19.3201,10991894,
601966.SH,早艸態魅,2024-07-05,19.2979,19.3756,18.821,19.2979,12077698,
601966.SH,早艸態魅,2024-07-08,19.2536,19.3201,18.9098,19.0096,8864330,
601966.SH,早艸態魅,2024-07-09,19.2314,20.2961,19.0429,20.2074,24976014,
601966.SH,早艸態魅,2024-07-10,20.0188,20.5734,20.0188,20.1519,17541556,
601966.SH,早艸態魅,2024-07-11,20.4625,20.529,20.163,20.407,17861345,
601966.SH,早艸態魅,2024-07-12,20.3183,20.4847,20.0965,20.3959,10512955,
601966.SH,早艸態魅,2024-07-15,20.2517,20.3294,19.9634,20.1187,10012416,
601966.SH,早艸態魅,2024-07-16,19.9634,20.0743,19.4643,19.7194,16785283,
601966.SH,早艸態魅,2024-07-17,19.6418,19.7638,19.2979,19.4199,12420869,
601966.SH,早艸態魅,2024-07-18,19.2758,19.4199,19.0429,19.4088,15181670,
601966.SH,早艸態魅,2024-07-19,19.2979,19.3312,19.0096,19.0872,16863501,
601966.SH,早艸態魅,2024-07-22,19.065,19.1427,18.8432,18.9985,12513514,
601966.SH,早艸態魅,2024-07-23,19.0096,19.0761,18.322,18.333,24752654,
601966.SH,早艸態魅,2024-07-24,18.6879,18.9098,18.2221,18.3109,18443234,
601966.SH,早艸態魅,2024-07-25,18.1334,18.5881,17.8894,18.3885,11595052,
601966.SH,早艸態魅,2024-07-26,18.4107,18.8321,18.4107,18.7101,13057450,
601966.SH,早艸態魅,2024-07-29,18.7212,18.7212,18.1112,18.1334,15297008,
601966.SH,早艸態魅,2024-07-30,18.1001,18.1112,17.7231,17.8561,12674742,
601966.SH,早艸態魅,2024-07-31,17.7563,18.8099,17.6676,18.7545,23375979,
601966.SH,早艸態魅,2024-08-01,18.6879,18.8987,18.3774,18.3885,14763430,
601966.SH,早艸態魅,2024-08-02,18.211,18.4107,18.0669,18.078,11561086,
601966.SH,早艸態魅,2024-08-05,17.8783,18.3996,17.8007,17.8229,13343720,
601966.SH,早艸態魅,2024-08-06,18.0003,18.1334,17.845,18.089,9030578,
601966.SH,早艸態魅,2024-08-07,18.078,18.2,17.9005,18.089,7689300,
601966.SH,早艸態魅,2024-08-08,17.9781,18.3774,17.9227,18.322,10606377,
601966.SH,早艸態魅,2024-08-09,18.699,19.0872,18.4772,18.5327,21203442,
601966.SH,早艸態魅,2024-08-12,18.4107,18.4994,18.1889,18.2443,9918555,
601966.SH,早艸態魅,2024-08-13,18.3552,18.3885,18.0225,18.2443,6862242,
601966.SH,早艸態魅,2024-08-14,18.2443,18.2443,17.9338,17.9338,7643046,
601966.SH,早艸態魅,2024-08-15,17.9005,18.333,17.845,18.1556,10106414,
601966.SH,早艸態魅,2024-08-16,18.1556,18.1667,18.0114,18.0336,6801285,
601966.SH,早艸態魅,2024-08-19,17.9781,18.3552,17.9781,18.078,8040900,
