����,���,����,���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),
300870.SZ,ŷ½ͨ,2021-11-22,85.4083,86.9184,81.3111,84.5627,1574700,
300870.SZ,ŷ½ͨ,2021-11-23,86.5157,86.5157,80.1936,81.6735,1517364,
300870.SZ,ŷ½ͨ,2021-11-24,81.2607,83.556,79.8413,80.4655,854800,
300870.SZ,ŷ½ͨ,2021-11-25,80.1534,81.3513,77.1735,79.4789,1529252,
300870.SZ,ŷ½ͨ,2021-11-26,79.5494,84.9654,78.7037,83.9386,1567945,
300870.SZ,ŷ½ͨ,2021-11-29,83.546,83.546,80.0326,81.7339,1372200,
300870.SZ,ŷ½ͨ,2021-11-30,80.5359,84.462,80.5259,82.5997,1226807,
300870.SZ,ŷ½ͨ,2021-12-01,81.2003,88.4184,81.2003,83.0325,1680659,
300870.SZ,ŷ½ͨ,2021-12-02,83.7473,83.9285,78.1098,79.9319,1032200,
300870.SZ,ŷ½ͨ,2021-12-03,79.0561,81.8849,78.3111,78.4319,733863,
300870.SZ,ŷ½ͨ,2021-12-06,79.8111,79.8111,74.2743,74.4957,969978,
300870.SZ,ŷ½ͨ,2021-12-07,75.6937,75.7742,72.1803,73.5796,834578,
300870.SZ,ŷ½ͨ,2021-12-08,71.6971,76.489,71.6971,75.9051,750200,
300870.SZ,ŷ½ͨ,2021-12-09,77.2943,77.2943,74.4957,74.6467,436400,
300870.SZ,ŷ½ͨ,2021-12-10,73.4991,77.8984,73.4991,76.8111,521294,
300870.SZ,ŷ½ͨ,2021-12-13,76.8615,77.9386,74.4353,75.3917,500778,
300870.SZ,ŷ½ͨ,2021-12-14,75.5024,82.5393,74.5964,80.3547,1022826,
300870.SZ,ŷ½ͨ,2021-12-15,79.8312,80.2238,77.0427,78.1601,819941,
300870.SZ,ŷ½ͨ,2021-12-16,79.348,82.0057,77.2138,78.1299,803478,
300870.SZ,ŷ½ͨ,2021-12-17,77.5259,78.593,76.3682,76.5595,492887,
300870.SZ,ŷ½ͨ,2021-12-20,75.5226,77.999,75.0997,76.0158,426998,
300870.SZ,ŷ½ͨ,2021-12-21,75.9152,80.7574,75.734,79.1165,601284,
300870.SZ,ŷ½ͨ,2021-12-22,80.6165,83.6768,79.3279,81.8245,825809,
300870.SZ,ŷ½ͨ,2021-12-23,82.056,83.3345,78.6534,80.3849,734685,
300870.SZ,ŷ½ͨ,2021-12-24,80.9084,80.9084,75.6736,76.5192,734869,
300870.SZ,ŷ½ͨ,2021-12-27,76.1769,77.697,72.4823,77.0829,799351,
300870.SZ,ŷ½ͨ,2021-12-28,77.6568,78.8749,75.8246,77.7474,509065,
300870.SZ,ŷ½ͨ,2021-12-29,77.1232,83.2238,77.1232,80.3547,834733,
300870.SZ,ŷ½ͨ,2021-12-30,81.5426,88.1667,80.1836,84.6936,1858315,
300870.SZ,ŷ½ͨ,2021-12-31,85.5593,85.962,82.056,84.3211,1008643,
300870.SZ,ŷ½ͨ,2022-01-04,83.7876,85.5694,81.1399,82.5493,783309,
300870.SZ,ŷ½ͨ,2022-01-05,81.744,84.0594,79.1869,82.5493,1045000,
300870.SZ,ŷ½ͨ,2022-01-06,82.348,87.764,81.2003,86.6667,1431461,
300870.SZ,ŷ½ͨ,2022-01-07,86.6566,88.1768,85.509,85.7506,1053909,
300870.SZ,ŷ½ͨ,2022-01-10,87.0291,87.0291,82.5795,85.056,571703,
300870.SZ,ŷ½ͨ,2022-01-11,85.0661,86.8781,83.7876,85.5191,547862,
300870.SZ,ŷ½ͨ,2022-01-12,89.1734,90.1801,86.2238,86.5761,1155321,
300870.SZ,ŷ½ͨ,2022-01-13,86.3043,87.3815,82.9017,86.3647,674920,
300870.SZ,ŷ½ͨ,2022-01-14,85.9318,91.4787,83.5862,89.3546,893159,
300870.SZ,ŷ½ͨ,2022-01-17,89.3647,91.2975,88.1868,89.3345,598083,
300870.SZ,ŷ½ͨ,2022-01-18,89.6063,90.5425,87.009,87.009,465770,
300870.SZ,ŷ½ͨ,2022-01-19,86.5761,87.6432,84.6835,86.0627,515295,
300870.SZ,ŷ½ͨ,2022-01-20,86.0627,87.6835,83.6567,84.0795,457584,
300870.SZ,ŷ½ͨ,2022-01-21,83.999,84.5828,78.1299,82.9117,888816,
300870.SZ,ŷ½ͨ,2022-01-24,81.6836,85.0661,81.6836,84.7741,348500,
300870.SZ,ŷ½ͨ,2022-01-25,83.556,85.0057,81.3413,81.7742,382137,
300870.SZ,ŷ½ͨ,2022-01-26,81.7742,84.8949,80.4151,84.462,380754,
300870.SZ,ŷ½ͨ,2022-01-27,85.5593,85.8714,81.1198,81.895,361916,
300870.SZ,ŷ½ͨ,2022-01-28,81.9352,83.2137,78.4722,78.5225,313800,
300870.SZ,ŷ½ͨ,2022-02-07,80.2641,80.2641,75.5326,75.9756,423000,
300870.SZ,ŷ½ͨ,2022-02-08,75.9655,77.5158,74.3951,76.3682,303708,
300870.SZ,ŷ½ͨ,2022-02-09,75.6836,77.3648,74.8078,77.093,303402,
300870.SZ,ŷ½ͨ,2022-02-10,77.0225,77.3648,73.6098,74.7877,536107,
300870.SZ,ŷ½ͨ,2022-02-11,73.5595,74.385,68.7072,71.8582,943866,
300870.SZ,ŷ½ͨ,2022-02-14,71.7172,71.7273,69.0898,69.5126,347190,
300870.SZ,ŷ½ͨ,2022-02-15,69.8347,70.7508,68.1233,69.4522,300784,
300870.SZ,ŷ½ͨ,2022-02-16,70.4186,71.3246,68.4555,70.9219,359328,
300870.SZ,ŷ½ͨ,2022-02-17,70.9219,70.9219,68.5361,68.979,319370,
300870.SZ,ŷ½ͨ,2022-02-18,69.7642,69.7642,66.6334,68.0025,420700,
300870.SZ,ŷ½ͨ,2022-02-21,68.4555,73.489,67.6401,71.6971,1093118,
300870.SZ,ŷ½ͨ,2022-02-22,71.4656,71.979,68.2341,68.979,555958,
300870.SZ,ŷ½ͨ,2022-02-23,68.9689,71.8783,68.9689,70.6602,439485,
300870.SZ,ŷ½ͨ,2022-02-24,70.4387,70.8213,67.1066,67.5294,610022,
300870.SZ,ŷ½ͨ,2022-02-25,68.9589,70.2877,67.7408,69.4824,338332,
300870.SZ,ŷ½ͨ,2022-02-28,69.6837,70.2475,67.1569,69.9555,513018,
300870.SZ,ŷ½ͨ,2022-03-01,69.9555,70.2777,68.4555,69.1401,251408,
300870.SZ,ŷ½ͨ,2022-03-02,68.9488,68.9488,66.2509,67.2978,555467,
300870.SZ,ŷ½ͨ,2022-03-03,67.2173,67.7307,66.1401,66.4623,268158,
300870.SZ,ŷ½ͨ,2022-03-04,66.0395,67.1871,62.6569,63.6234,832808,
300870.SZ,ŷ½ͨ,2022-03-07,63.422,63.714,58.9825,60.0194,1588094,
300870.SZ,ŷ½ͨ,2022-03-08,59.7979,61.0664,56.2946,56.657,1622642,
300870.SZ,ŷ½ͨ,2022-03-09,56.959,57.1604,52.6403,54.9255,1516996,
300870.SZ,ŷ½ͨ,2022-03-10,56.2946,57.4825,54.8651,55.2275,1576517,
300870.SZ,ŷ½ͨ,2022-03-11,54.3718,55.4792,53.7074,55.4188,795900,
300870.SZ,ŷ½ͨ,2022-03-14,54.8148,55.3986,53.0027,53.3852,598400,
300870.SZ,ŷ½ͨ,2022-03-15,52.4994,53.5866,49.741,49.9625,950252,
300870.SZ,ŷ½ͨ,2022-03-16,51.392,51.7544,48.8249,50.4759,1399270,
300870.SZ,ŷ½ͨ,2022-03-17,50.949,52.5396,49.5195,51.5833,1572720,
300870.SZ,ŷ½ͨ,2022-03-18,51.3416,51.9557,49.7309,50.2343,868593,
300870.SZ,ŷ½ͨ,2022-03-21,50.2544,51.241,49.3283,50.0027,1337381,
300870.SZ,ŷ½ͨ,2022-03-22,49.9323,49.9323,48.7544,49.4793,854178,
300870.SZ,ŷ½ͨ,2022-03-23,51.4222,53.8584,50.647,52.147,3319460,
300870.SZ,ŷ½ͨ,2022-03-24,52.2376,55.2476,51.7443,54.9658,4552463,
300870.SZ,ŷ½ͨ,2022-03-25,55.2678,55.2778,52.7007,53.4859,2895924,
300870.SZ,ŷ½ͨ,2022-03-28,53.1537,53.1537,50.3349,50.5766,1813304,
300870.SZ,ŷ½ͨ,2022-03-29,50.9792,52.439,50.5363,51.1403,1191877,
300870.SZ,ŷ½ͨ,2022-03-30,51.3215,51.6437,49.8014,50.6269,1583531,
300870.SZ,ŷ½ͨ,2022-03-31,50.6269,51.6437,49.5296,50.3551,1419600,
300870.SZ,ŷ½ͨ,2022-04-01,50.637,50.637,49.4994,50.637,878842,
300870.SZ,ŷ½ͨ,2022-04-06,50.6168,50.6168,49.5296,49.7007,862107,
300870.SZ,ŷ½ͨ,2022-04-07,49.6303,50.2846,48.8249,49.6907,684129,
300870.SZ,ŷ½ͨ,2022-04-08,49.8115,49.892,46.5196,46.7108,1637514,
300870.SZ,ŷ½ͨ,2022-04-11,46.7108,46.7108,43.6706,44.0431,2109032,
300870.SZ,ŷ½ͨ,2022-04-12,44.0431,45.4021,43.3082,45.2813,880130,
300870.SZ,ŷ½ͨ,2022-04-13,45.2209,45.231,43.3887,43.3887,1000029,
300870.SZ,ŷ½ͨ,2022-04-14,43.4995,44.2243,43.1069,43.6001,764905,
300870.SZ,ŷ½ͨ,2022-04-15,43.6907,43.6907,41.9189,42.3418,882286,
300870.SZ,ŷ½ͨ,2022-04-18,42.7847,43.9726,41.5062,43.731,803300,
300870.SZ,ŷ½ͨ,2022-04-19,43.731,44.7377,43.4995,44.2444,865764,
300870.SZ,ŷ½ͨ,2022-04-20,42.2814,43.3485,41.2747,43.127,1042490,
300870.SZ,ŷ½ͨ,2022-04-21,42.8854,43.6807,40.1371,40.1472,1049245,
300870.SZ,ŷ½ͨ,2022-04-22,40.1472,40.1472,38.2042,38.2042,930200,
300870.SZ,ŷ½ͨ,2022-04-25,37.2781,37.7512,34.7613,34.9727,1149500,
300870.SZ,ŷ½ͨ,2022-04-26,34.0264,34.4291,31.3285,31.8016,1636000,
300870.SZ,ŷ½ͨ,2022-04-27,31.3184,34.6707,31.1976,34.3385,1373774,
300870.SZ,ŷ½ͨ,2022-04-28,33.7143,34.8419,33.3117,34.3586,964500,
300870.SZ,ŷ½ͨ,2022-04-29,35.3855,38.627,34.5398,37.7009,1292200,
300870.SZ,ŷ½ͨ,2022-05-05,37.7009,40.268,36.7848,38.919,852155,
300870.SZ,ŷ½ͨ,2022-05-06,37.7713,39.5834,37.7613,38.8284,509077,
300870.SZ,ŷ½ͨ,2022-05-09,38.8384,40.0465,37.6505,37.9828,489188,
300870.SZ,ŷ½ͨ,2022-05-10,37.9526,39.6337,36.8049,39.5834,633275,
300870.SZ,ŷ½ͨ,2022-05-11,39.7948,41.4458,39.0297,39.5834,615498,
300870.SZ,ŷ½ͨ,2022-05-12,39.07,40.2277,38.9391,39.7646,396027,
300870.SZ,ŷ½ͨ,2022-05-13,39.7646,40.2579,39.3217,39.6539,383500,
300870.SZ,ŷ½ͨ,2022-05-16,39.2109,40.6706,39.07,39.2411,383100,
300870.SZ,ŷ½ͨ,2022-05-17,39.0599,39.8049,38.6371,39.0599,543000,
300870.SZ,ŷ½ͨ,2022-05-18,38.8586,39.7445,38.5364,39.1405,386753,
300870.SZ,ŷ½ͨ,2022-05-19,37.2479,40.0767,37.0163,39.8552,532962,
300870.SZ,ŷ½ͨ,2022-05-20,40.0163,43.7713,39.966,40.4391,980062,
300870.SZ,ŷ½ͨ,2022-05-23,40.8518,44.1538,40.8518,43.4693,1157595,
300870.SZ,ŷ½ͨ,2022-05-24,44.3753,45.9558,42.986,43.1471,1826717,
300870.SZ,ŷ½ͨ,2022-05-25,43.1471,44.5867,41.3753,41.9894,1052662,
300870.SZ,ŷ½ͨ,2022-05-26,41.5767,42.835,40.9525,42.4122,801451,
300870.SZ,ŷ½ͨ,2022-05-27,42.4223,44.7981,42.4122,43.8518,1112338,
300870.SZ,ŷ½ͨ,2022-05-30,43.8719,44.778,42.835,43.4189,645951,
300870.SZ,ŷ½ͨ,2022-05-31,43.1069,43.2881,41.8787,42.9357,667574,
300870.SZ,ŷ½ͨ,2022-06-01,42.5621,43.6224,42.4308,43.3901,550400,
300870.SZ,ŷ½ͨ,2022-06-02,43.3901,44.2888,42.5217,44.0465,519400,
300870.SZ,ŷ½ͨ,2022-06-06,44.1273,45.3188,44.1273,44.8543,751298,
300870.SZ,ŷ½ͨ,2022-06-07,45.1673,45.3592,42.966,43.8748,667791,
300870.SZ,ŷ½ͨ,2022-06-08,43.4406,44.511,42.2087,42.6328,735884,
300870.SZ,ŷ½ͨ,2022-06-09,42.8145,42.966,40.694,40.8051,635000,
300870.SZ,ŷ½ͨ,2022-06-10,41.007,42.2592,40.8354,42.1683,452617,
300870.SZ,ŷ½ͨ,2022-06-13,42.1683,44.1071,41.2292,42.9357,663603,
300870.SZ,ŷ½ͨ,2022-06-14,42.9357,42.9357,39.8862,41.1888,822598,
300870.SZ,ŷ½ͨ,2022-06-15,40.9162,42.3097,40.795,41.1282,628237,
300870.SZ,ŷ½ͨ,2022-06-16,41.1383,42.8347,40.795,42.0976,646469,
300870.SZ,ŷ½ͨ,2022-06-17,41.7846,42.8145,41.4009,42.1683,518455,
300870.SZ,ŷ½ͨ,2022-06-20,42.5722,50.1657,42.1683,47.5302,2623968,
300870.SZ,ŷ½ͨ,2022-06-21,49.2771,49.2771,45.4905,46.8537,2284935,
300870.SZ,ŷ½ͨ,2022-06-22,46.7022,46.9546,44.7836,45.3289,1289655,
300870.SZ,ŷ½ͨ,2022-06-23,45.339,45.6318,44.0263,45.6116,885461,
300870.SZ,ŷ½ͨ,2022-06-24,45.753,49.0752,45.2683,48.4693,1856664,
300870.SZ,ŷ½ͨ,2022-06-27,48.0149,50.2869,46.1266,46.1771,1711117,
300870.SZ,ŷ½ͨ,2022-06-28,46.4901,47.3081,45.339,46.9546,1301876,
300870.SZ,ŷ½ͨ,2022-06-29,46.9546,47.7725,45.44,45.44,839238,
300870.SZ,ŷ½ͨ,2022-06-30,45.8237,47.4999,44.8543,46.6113,1060503,
300870.SZ,ŷ½ͨ,2022-07-01,46.4396,46.6012,44.1475,44.4605,1149277,
300870.SZ,ŷ½ͨ,2022-07-04,44.5312,44.5413,43.067,43.5214,671469,
300870.SZ,ŷ½ͨ,2022-07-05,43.4204,44.824,42.3904,43.1882,764237,
300870.SZ,ŷ½ͨ,2022-07-06,42.6631,43.5214,42.35,42.7338,454600,
300870.SZ,ŷ½ͨ,2022-07-07,42.7338,43.3497,42.0168,42.9256,530800,
300870.SZ,ŷ½ͨ,2022-07-08,42.9761,44.9149,42.6429,43.4002,719094,
300870.SZ,ŷ½ͨ,2022-07-11,43.4608,46.7527,42.0067,45.4703,1951964,
300870.SZ,ŷ½ͨ,2022-07-12,46.0256,46.3286,42.0673,42.6833,1262088,
300870.SZ,ŷ½ͨ,2022-07-13,42.6833,42.6934,41.5119,42.2491,545283,
300870.SZ,ŷ½ͨ,2022-07-14,42.2895,48.4693,41.6129,47.3585,2854021,
300870.SZ,ŷ½ͨ,2022-07-15,47.4494,48.3683,45.6823,46.1468,1962400,
300870.SZ,ŷ½ͨ,2022-07-18,46.4497,48.1664,45.4905,46.9344,1025982,
300870.SZ,ŷ½ͨ,2022-07-19,46.6719,54.0433,46.6719,52.4882,4045709,
300870.SZ,ŷ½ͨ,2022-07-20,52.9628,59.7384,51.6602,58.4459,4173124,
300870.SZ,ŷ½ͨ,2022-07-21,58.3449,59.2739,55.871,57.6583,2306415,
300870.SZ,ŷ½ͨ,2022-07-22,57.5573,58.5166,55.4368,56.1234,1988403,
300870.SZ,ŷ½ͨ,2022-07-25,56.4061,59.1325,55.5377,57.6583,1795404,
300870.SZ,ŷ½ͨ,2022-07-26,57.4361,58.5671,53.0234,57.3452,1965609,
300870.SZ,ŷ½ͨ,2022-07-27,57.3553,59.5768,57.3553,58.4661,1503581,
300870.SZ,ŷ½ͨ,2022-07-28,59.1325,61.4348,57.7592,60.0211,1253005,
300870.SZ,ŷ½ͨ,2022-07-29,59.8394,60.5866,57.8602,58.2742,1012727,
300870.SZ,ŷ½ͨ,2022-08-01,58.3348,61.0915,56.5475,59.0013,1063500,
300870.SZ,ŷ½ͨ,2022-08-02,58.3247,59.1527,54.9723,55.6791,1336846,
300870.SZ,ŷ½ͨ,2022-08-03,55.4166,56.5273,52.5084,52.9931,1560925,
300870.SZ,ŷ½ͨ,2022-08-04,53.9423,53.9423,51.1957,51.7309,1226169,
300870.SZ,ŷ½ͨ,2022-08-05,52.3468,52.9022,50.5898,51.539,982500,
300870.SZ,ŷ½ͨ,2022-08-08,51.5491,52.4074,50.1455,52.1651,1041988,
300870.SZ,ŷ½ͨ,2022-08-09,52.2863,54.0332,51.4986,53.1042,1177650,
300870.SZ,ŷ½ͨ,2022-08-10,52.5589,53.6192,52.2055,52.3569,850400,
300870.SZ,ŷ½ͨ,2022-08-11,52.4579,56.3456,51.8016,55.7094,1763119,
300870.SZ,ŷ½ͨ,2022-08-12,55.4973,56.9615,52.5387,52.67,1527359,
300870.SZ,ŷ½ͨ,2022-08-15,52.6599,54.9016,52.5084,54.1341,1012301,
300870.SZ,ŷ½ͨ,2022-08-16,54.528,56.9009,53.8211,56.0426,1316842,
300870.SZ,ŷ½ͨ,2022-08-17,56.3658,62.5052,54.9319,61.4954,2921533,
300870.SZ,ŷ½ͨ,2022-08-18,61.5964,63.1414,59.7788,60.4755,1203094,
300870.SZ,ŷ½ͨ,2022-08-19,60.5866,60.7886,57.2746,57.4361,1065948,
300870.SZ,ŷ½ͨ,2022-08-22,57.4361,57.5573,53.9726,54.7299,1511739,
300870.SZ,ŷ½ͨ,2022-08-23,53.9524,57.7794,53.9423,57.5573,1273722,
300870.SZ,ŷ½ͨ,2022-08-24,57.8097,58.4358,52.6296,53.2455,1225303,
300870.SZ,ŷ½ͨ,2022-08-25,52.983,54.4977,50.196,51.0442,833183,
300870.SZ,ŷ½ͨ,2022-08-26,51.2967,54.4876,51.2159,51.7511,815562,
300870.SZ,ŷ½ͨ,2022-08-29,50.6706,54.2856,50.5696,53.5889,781493,
300870.SZ,ŷ½ͨ,2022-08-30,53.1345,56.0123,52.155,55.7902,1147100,
300870.SZ,ŷ½ͨ,2022-08-31,55.2853,55.7296,52.1853,52.7104,899947,
300870.SZ,ŷ½ͨ,2022-09-01,52.4882,53.8211,51.6602,52.4983,531200,
300870.SZ,ŷ½ͨ,2022-09-02,52.6094,55.7397,52.4074,54.7501,1056260,
300870.SZ,ŷ½ͨ,2022-09-05,54.7501,55.5276,52.367,52.9628,670167,
300870.SZ,ŷ½ͨ,2022-09-06,52.9729,54.8208,52.0237,54.3765,529772,
300870.SZ,ŷ½ͨ,2022-09-07,53.3162,56.598,53.3162,55.2348,692400,
300870.SZ,ŷ½ͨ,2022-09-08,54.942,55.1843,53.0133,53.2556,522705,
300870.SZ,ŷ½ͨ,2022-09-09,53.5182,53.6595,51.7208,52.3266,405046,
300870.SZ,ŷ½ͨ,2022-09-13,52.4276,53.4273,51.852,52.7306,337223,
300870.SZ,ŷ½ͨ,2022-09-14,52.0237,53.3768,51.0442,52.4579,442185,
300870.SZ,ŷ½ͨ,2022-09-15,52.3064,52.3064,47.5706,50.095,1062100,
300870.SZ,ŷ½ͨ,2022-09-16,49.2569,50.2667,48.5804,48.7722,374246,
300870.SZ,ŷ½ͨ,2022-09-19,48.7217,50.4586,47.823,47.9846,394300,
300870.SZ,ŷ½ͨ,2022-09-20,48.9742,50.2768,48.0654,49.8325,452275,
300870.SZ,ŷ½ͨ,2022-09-21,50.2768,50.3677,48.9742,49.2064,264056,
300870.SZ,ŷ½ͨ,2022-09-22,49.2064,49.8628,48.6511,49.2569,244500,
300870.SZ,ŷ½ͨ,2022-09-23,49.2569,49.883,47.1667,47.3888,257700,
300870.SZ,ŷ½ͨ,2022-09-26,47.4292,47.4292,45.6722,46.5103,433444,
300870.SZ,ŷ½ͨ,2022-09-27,46.2276,47.6413,45.1875,46.066,310898,
300870.SZ,ŷ½ͨ,2022-09-28,46.1468,46.5305,43.8142,43.9152,579056,
300870.SZ,ŷ½ͨ,2022-09-29,43.9253,44.925,43.2992,43.7233,554124,
300870.SZ,ŷ½ͨ,2022-09-30,43.2992,44.2484,42.5217,42.5621,346640,
300870.SZ,ŷ½ͨ,2022-10-10,43.1175,43.9051,41.4009,43.1175,641168,
300870.SZ,ŷ½ͨ,2022-10-11,43.1175,43.6426,42.1986,42.4106,382577,
300870.SZ,ŷ½ͨ,2022-10-12,43.0468,44.3292,41.108,43.6931,614369,
300870.SZ,ŷ½ͨ,2022-10-13,43.9758,45.9449,43.2286,44.4807,667775,
300870.SZ,ŷ½ͨ,2022-10-14,44.7331,46.3387,44.3191,45.9953,720458,
300870.SZ,ŷ½ͨ,2022-10-17,45.7328,47.5403,45.44,47.4292,478335,
300870.SZ,ŷ½ͨ,2022-10-18,47.4292,49.368,46.4497,48.2169,630308,
300870.SZ,ŷ½ͨ,2022-10-19,48.2169,48.4491,46.9142,46.9344,312608,
300870.SZ,ŷ½ͨ,2022-10-20,47.0455,48.9237,46.4699,47.6413,403732,
300870.SZ,ŷ½ͨ,2022-10-21,47.6413,48.3077,46.7426,46.783,585547,
300870.SZ,ŷ½ͨ,2022-10-24,46.48,48.752,46.4598,46.8133,515882,
300870.SZ,ŷ½ͨ,2022-10-25,46.4699,47.1667,45.238,46.581,635186,
300870.SZ,ŷ½ͨ,2022-10-26,46.9546,47.9543,46.1266,47.5302,577400,
300870.SZ,ŷ½ͨ,2022-10-27,47.5403,48.4491,45.44,46.2276,845366,
300870.SZ,ŷ½ͨ,2022-10-28,46.3791,46.5204,43.9859,44.2181,802266,
300870.SZ,ŷ½ͨ,2022-10-31,44.4201,46.2478,44.0162,45.4804,982857,
300870.SZ,ŷ½ͨ,2022-11-01,45.9247,50.095,45.652,48.54,1055715,
300870.SZ,ŷ½ͨ,2022-11-02,48.2068,49.3579,47.2576,48.8833,915940,
300870.SZ,ŷ½ͨ,2022-11-03,48.8833,52.3872,48.54,50.9432,1533583,
300870.SZ,ŷ½ͨ,2022-11-04,51.3775,53.5889,50.8928,53.1143,2301817,
300870.SZ,ŷ½ͨ,2022-11-07,52.5791,53.5182,51.5693,52.4882,1421766,
300870.SZ,ŷ½ͨ,2022-11-08,52.054,53.1951,51.1452,51.5996,642668,
300870.SZ,ŷ½ͨ,2022-11-09,51.4784,51.7006,50.5595,51.0947,524600,
300870.SZ,ŷ½ͨ,2022-11-10,50.509,50.9634,48.853,49.2569,657731,
300870.SZ,ŷ½ͨ,2022-11-11,50.2768,53.2152,49.2771,53.1951,1504587,
300870.SZ,ŷ½ͨ,2022-11-14,52.4074,52.4074,50.2465,50.8423,1198291,
300870.SZ,ŷ½ͨ,2022-11-15,50.8928,52.2863,50.1152,51.6097,768481,
300870.SZ,ŷ½ͨ,2022-11-16,51.5996,53.185,50.6908,51.226,620421,
300870.SZ,ŷ½ͨ,2022-11-17,51.4582,51.4683,49.984,51.2159,693960,
300870.SZ,ŷ½ͨ,2022-11-18,51.8924,51.8924,49.7618,49.883,434000,
300870.SZ,ŷ½ͨ,2022-11-21,49.782,50.5191,48.7217,50.1354,567400,
300870.SZ,ŷ½ͨ,2022-11-22,50.4485,51.9934,50.0849,50.6706,1096923,
300870.SZ,ŷ½ͨ,2022-11-23,50.3879,51.8117,48.9742,50.7918,567463,
300870.SZ,ŷ½ͨ,2022-11-24,50.7918,56.4263,50.5999,55.77,3011365,
300870.SZ,ŷ½ͨ,2022-11-25,56.3859,60.5765,54.2654,54.9319,3349615,
300870.SZ,ŷ½ͨ,2022-11-28,54.5885,55.1641,51.6501,52.2156,1726723,
300870.SZ,ŷ½ͨ,2022-11-29,52.4175,54.0231,51.0947,51.9025,1172231,
300870.SZ,ŷ½ͨ,2022-11-30,51.9025,52.6195,51.1048,52.054,915500,
300870.SZ,ŷ½ͨ,2022-12-01,52.8214,53.0133,51.7006,51.953,1239265,
300870.SZ,ŷ½ͨ,2022-12-02,51.852,51.852,50.3576,50.4788,1387804,
300870.SZ,ŷ½ͨ,2022-12-05,51.1452,51.1452,48.126,48.5905,1255400,
300870.SZ,ŷ½ͨ,2022-12-06,48.4693,50.2869,47.7725,49.9133,1163913,
300870.SZ,ŷ½ͨ,2022-12-07,49.8729,49.984,46.6113,47.096,1427400,
300870.SZ,ŷ½ͨ,2022-12-08,46.9546,47.3888,45.9449,46.5002,798423,
300870.SZ,ŷ½ͨ,2022-12-09,46.5002,47.611,46.268,47.3888,527306,
300870.SZ,ŷ½ͨ,2022-12-12,47.3888,48.6511,46.5002,48.1058,511720,
300870.SZ,ŷ½ͨ,2022-12-13,48.1159,48.1159,46.7426,47.2576,382232,
300870.SZ,ŷ½ͨ,2022-12-14,47.3081,48.3683,47.3081,47.4595,386831,
300870.SZ,ŷ½ͨ,2022-12-15,47.4595,48.1967,46.9849,48.0755,297780,
300870.SZ,ŷ½ͨ,2022-12-16,48.0654,48.0654,47.0051,47.2172,215400,
300870.SZ,ŷ½ͨ,2022-12-19,47.4191,47.4191,46.4497,46.4598,279720,
300870.SZ,ŷ½ͨ,2022-12-20,47.1061,47.1061,45.8944,46.48,207294,
300870.SZ,ŷ½ͨ,2022-12-21,46.8032,47.4191,45.8742,47.3081,281879,
300870.SZ,ŷ½ͨ,2022-12-22,46.9748,48.2471,46.48,46.5204,339094,
300870.SZ,ŷ½ͨ,2022-12-23,46.5204,46.9445,44.9351,46.6012,435260,
300870.SZ,ŷ½ͨ,2022-12-26,46.4598,47.2778,45.5914,46.3993,281600,
300870.SZ,ŷ½ͨ,2022-12-27,46.8133,47.7725,46.4295,47.1263,334900,
300870.SZ,ŷ½ͨ,2022-12-28,47.1364,47.1465,45.5712,45.6116,280855,
300870.SZ,ŷ½ͨ,2022-12-29,45.6419,46.0155,44.6321,44.8442,213774,
300870.SZ,ŷ½ͨ,2022-12-30,45.0159,45.0159,44.0768,44.7937,220946,
300870.SZ,ŷ½ͨ,2023-01-03,45.0159,48.2068,44.7028,47.2576,445561,
300870.SZ,ŷ½ͨ,2023-01-04,48.0048,50.9432,46.8738,49.984,1138950,
300870.SZ,ŷ½ͨ,2023-01-05,50.0546,51.7107,48.8833,49.984,1245823,
300870.SZ,ŷ½ͨ,2023-01-06,49.4892,50.9937,49.1761,50.4888,872560,
300870.SZ,ŷ½ͨ,2023-01-09,50.2364,52.5084,49.9638,50.4888,1493400,
300870.SZ,ŷ½ͨ,2023-01-10,49.9739,51.0442,49.681,50.0849,642091,
300870.SZ,ŷ½ͨ,2023-01-11,50.6908,55.0328,50.3273,53.5687,2118014,
300870.SZ,ŷ½ͨ,2023-01-12,53.9221,54.9824,50.5393,51.5592,1972579,
300870.SZ,ŷ½ͨ,2023-01-13,53.2354,53.2354,48.853,49.7618,1528100,
300870.SZ,ŷ½ͨ,2023-01-16,49.7214,50.8726,48.8732,49.5801,1010059,
300870.SZ,ŷ½ͨ,2023-01-17,49.5801,51.6905,49.5801,49.9133,505800,
300870.SZ,ŷ½ͨ,2023-01-18,49.7517,50.6504,49.2872,49.883,684024,
300870.SZ,ŷ½ͨ,2023-01-19,49.4791,50.5494,49.4488,50.1152,503530,
300870.SZ,ŷ½ͨ,2023-01-20,50.398,50.398,49.5397,49.984,368259,
300870.SZ,ŷ½ͨ,2023-01-30,50.4888,51.4279,50.0647,50.1859,473146,
300870.SZ,ŷ½ͨ,2023-01-31,50.1758,50.8928,49.6911,50.5595,481900,
300870.SZ,ŷ½ͨ,2023-02-01,50.2869,52.4983,50.2364,52.4478,933751,
300870.SZ,ŷ½ͨ,2023-02-02,52.4478,55.4469,52.4276,55.4368,1505848,
