����,���,����,���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),
300555.SZ,ST·ͨ,2018-01-23,29.2427,29.9443,28.8919,29.7188,2520064,
300555.SZ,ST·ͨ,2018-01-24,29.6937,30.5708,29.0673,30.1197,2671577,
300555.SZ,ST·ͨ,2018-01-25,29.9944,30.1698,29.6937,29.6937,2237500,
300555.SZ,ST·ͨ,2018-01-26,29.5684,29.8441,29.2677,29.393,1128617,
300555.SZ,ST·ͨ,2018-01-29,29.393,29.5684,28.4909,28.5411,863917,
300555.SZ,ST·ͨ,2018-01-30,28.5411,28.7666,28.3657,28.6413,659817,
300555.SZ,ST·ͨ,2018-01-31,28.6413,28.6413,26.5615,26.6617,1814944,
300555.SZ,ST·ͨ,2018-02-01,26.6367,27.0626,24.8074,24.9828,1411862,
300555.SZ,ST·ͨ,2018-02-02,25.0079,25.2585,23.5796,24.5819,943350,
300555.SZ,ST·ͨ,2018-02-05,24.5067,24.5318,23.9805,24.2561,553150,
300555.SZ,ST·ͨ,2018-02-06,24.0807,24.2812,21.8255,21.8255,1474950,
300555.SZ,ST·ͨ,2018-02-07,22.0761,22.7025,21.5499,22.2766,1256200,
300555.SZ,ST·ͨ,2018-02-08,22.4019,23.3791,21.9257,23.2789,1190300,
300555.SZ,ST·ͨ,2018-02-09,22.6274,22.9782,21.9508,22.5522,1070300,
300555.SZ,ST·ͨ,2018-02-12,22.7527,23.4292,22.6023,23.1786,716500,
300555.SZ,ST·ͨ,2018-02-13,23.2288,23.329,22.6023,22.7276,941100,
300555.SZ,ST·ͨ,2018-02-14,22.903,22.9281,22.5773,22.7276,396100,
300555.SZ,ST·ͨ,2018-02-22,22.9281,23.4292,22.9281,23.329,603750,
300555.SZ,ST·ͨ,2018-02-23,23.1285,23.5044,23.0534,23.4793,679952,
300555.SZ,ST·ͨ,2018-02-26,23.4292,24.2812,23.4292,24.206,1057450,
300555.SZ,ST·ͨ,2018-02-27,24.3063,24.9327,23.9304,24.6821,1248950,
300555.SZ,ST·ͨ,2018-02-28,24.4566,25.3086,23.9805,24.9327,1428250,
300555.SZ,ST·ͨ,2018-03-01,24.8575,26.5364,24.5568,26.1856,3449600,
300555.SZ,ST·ͨ,2018-03-02,25.6844,26.0102,25.1332,25.5341,2246900,
300555.SZ,ST·ͨ,2018-03-05,24.9578,25.7095,24.9578,25.484,1096850,
300555.SZ,ST·ͨ,2018-03-06,25.4339,25.8097,25.2585,25.5592,1563900,
300555.SZ,ST·ͨ,2018-03-07,25.5592,25.6343,24.9578,25.058,1446150,
300555.SZ,ST·ͨ,2018-03-08,25.058,26.1104,24.8575,25.7346,2301450,
300555.SZ,ST·ͨ,2018-03-09,25.7847,26.9875,25.5341,26.9624,3527550,
300555.SZ,ST·ͨ,2018-03-12,26.9123,28.0148,26.8872,27.1128,4155650,
300555.SZ,ST·ͨ,2018-03-13,27.238,28.4408,26.6868,28.4158,6006370,
300555.SZ,ST·ͨ,2018-03-14,27.8144,27.8896,27.1378,27.3132,3711450,
300555.SZ,ST·ͨ,2018-03-15,26.9373,27.1629,25.3336,26.2357,2716900,
300555.SZ,ST·ͨ,2018-03-16,26.2357,26.4612,25.7095,25.7346,1467378,
300555.SZ,ST·ͨ,2018-03-19,25.91,27.0376,25.91,26.7118,2689528,
300555.SZ,ST·ͨ,2018-03-20,26.4111,26.9624,25.935,26.8622,2159800,
300555.SZ,ST·ͨ,2018-03-21,26.8622,27.4135,26.2608,26.4362,2463300,
300555.SZ,ST·ͨ,2018-03-22,26.361,27.664,26.1856,27.1629,3466767,
300555.SZ,ST·ͨ,2018-03-23,26.1606,26.4362,24.4566,24.4817,3397670,
300555.SZ,ST·ͨ,2018-03-26,24.4315,25.058,23.329,24.8575,1596868,
300555.SZ,ST·ͨ,2018-03-27,25.1582,27.3383,25.0079,27.3383,3891735,
300555.SZ,ST·ͨ,2018-03-28,27.3132,28.942,26.8872,27.9647,8547897,
300555.SZ,ST·ͨ,2018-03-29,27.7141,28.3907,27.2631,27.7893,3748170,
300555.SZ,ST·ͨ,2018-03-30,27.8896,28.7415,27.664,28.6162,4990020,
300555.SZ,ST·ͨ,2018-04-02,28.942,29.1926,28.1151,28.4408,4525537,
300555.SZ,ST·ͨ,2018-04-03,27.8144,28.2905,27.3884,28.09,2576622,
300555.SZ,ST·ͨ,2018-04-04,28.3406,28.942,27.5889,27.664,3174787,
300555.SZ,ST·ͨ,2018-04-09,27.4636,28.967,27.1378,28.942,4246035,
300555.SZ,ST·ͨ,2018-04-10,28.5661,29.4181,27.8144,29.3179,6429023,
300555.SZ,ST·ͨ,2018-04-11,29.0673,29.5684,28.6413,29.5183,4682543,
300555.SZ,ST·ͨ,2018-04-12,29.4181,29.6687,28.0399,28.3406,4290873,
300555.SZ,ST·ͨ,2018-04-13,28.3155,28.7415,28.1652,28.3657,2112967,
300555.SZ,ST·ͨ,2018-04-16,28.065,28.7666,27.5638,28.3155,2316700,
300555.SZ,ST·ͨ,2018-04-17,28.1151,28.5411,26.7619,26.7619,2414267,
300555.SZ,ST·ͨ,2018-04-18,27.1378,27.7141,25.7095,27.664,2931825,
300555.SZ,ST·ͨ,2018-04-19,27.7392,28.09,27.0877,27.0877,2463480,
300555.SZ,ST·ͨ,2018-04-20,26.6367,27.7141,26.6116,27.0626,2726606,
300555.SZ,ST·ͨ,2018-04-23,27.0626,27.0626,25.2083,25.8097,2713431,
300555.SZ,ST·ͨ,2018-04-24,25.6594,28.3907,25.6594,28.3907,3241470,
300555.SZ,ST·ͨ,2018-04-25,30.0696,31.2223,29.5684,31.2223,6965230,
300555.SZ,ST·ͨ,2018-04-26,34.3545,34.3545,31.9239,32.7007,23353920,
300555.SZ,ST·ͨ,2018-04-27,31.6984,32.0492,29.4431,29.4431,14206320,
300555.SZ,ST·ͨ,2018-05-02,28.8167,29.3179,27.4135,27.639,6844400,
300555.SZ,ST·ͨ,2018-05-03,27.4385,29.1174,27.4385,28.8668,7210450,
300555.SZ,ST·ͨ,2018-05-04,28.5661,31.7485,28.4659,31.7485,10523120,
300555.SZ,ST·ͨ,2018-05-07,33.0014,34.4547,31.8988,32.2246,19820184,
300555.SZ,ST·ͨ,2018-05-08,32.9763,35.4571,32.9763,35.4571,24312754,
300555.SZ,ST·ͨ,2018-05-09,33.5777,34.7053,32.0742,33.1267,19288804,
300555.SZ,ST·ͨ,2018-05-10,33.3021,33.6278,32.2246,32.6255,11566748,
300555.SZ,ST·ͨ,2018-05-11,32.3499,32.6005,30.8715,31.0719,8717550,
300555.SZ,ST·ͨ,2018-05-14,31.4478,33.2019,30.3452,31.8237,10030050,
300555.SZ,ST·ͨ,2018-05-15,32.1494,35.006,31.5981,33.6278,16837370,
300555.SZ,ST·ͨ,2018-05-16,33.3271,36.4594,33.0014,34.7053,18915618,
300555.SZ,ST·ͨ,2018-05-17,35.006,35.7828,32.9262,33.5777,12843354,
300555.SZ,ST·ͨ,2018-05-18,34.0037,34.4046,32.2747,32.6005,9757150,
300555.SZ,ST·ͨ,2018-05-21,32.3248,33.5276,32.3248,33.4524,8446500,
300555.SZ,ST·ͨ,2018-05-22,33.0766,36.284,32.4501,35.3819,17559624,
300555.SZ,ST·ͨ,2018-05-23,34.9559,35.432,33.9035,34.2292,11646044,
300555.SZ,ST·ͨ,2018-05-24,34.555,36.5847,34.555,35.4821,13606418,
300555.SZ,ST·ͨ,2018-05-25,34.4547,35.0311,33.7782,34.6552,8552048,
300555.SZ,ST·ͨ,2018-05-28,34.7304,34.7554,32.8761,33.3522,6025790,
300555.SZ,ST·ͨ,2018-05-29,33.3021,34.2292,32.5503,32.8761,5392244,
300555.SZ,ST·ͨ,2018-05-30,31.5981,31.7234,29.5935,29.5935,6861000,
300555.SZ,ST·ͨ,2018-05-31,29.9944,30.5457,29.393,30.4455,4365520,
300555.SZ,ST·ͨ,2018-06-01,30.5206,31.2473,29.1926,29.819,4806900,
300555.SZ,ST·ͨ,2018-06-04,30.0445,30.3703,28.8167,29.4431,3354093,
300555.SZ,ST·ͨ,2018-06-05,29.368,31.1471,29.368,30.9967,5317643,
300555.SZ,ST·ͨ,2018-06-06,30.8213,31.1722,30.2951,31.122,4006473,
300555.SZ,ST·ͨ,2018-06-07,31.3726,31.3726,30.1197,30.1448,3502350,
300555.SZ,ST·ͨ,2018-06-08,29.7689,30.696,29.3429,30.3202,3594700,
300555.SZ,ST·ͨ,2018-06-11,30.0696,30.9466,29.5684,30.6209,3358950,
300555.SZ,ST·ͨ,2018-06-12,30.5206,31.0719,29.368,30.671,4969950,
300555.SZ,ST·ͨ,2018-06-13,30.7211,30.7211,28.5661,28.5912,4419250,
300555.SZ,ST·ͨ,2018-06-14,27.8865,28.6163,27.3076,27.4586,4011100,
300555.SZ,ST·ͨ,2018-06-15,27.7858,27.811,25.8982,26.477,4203523,
300555.SZ,ST·ͨ,2018-06-19,25.7723,25.873,23.8344,24.1616,4342550,
300555.SZ,ST·ͨ,2018-06-20,24.4132,25.7975,24.1616,25.5458,4031800,
300555.SZ,ST·ͨ,2018-06-21,25.4703,25.8227,24.3126,24.8159,2940550,
300555.SZ,ST·ͨ,2018-06-22,24.8159,27.2824,24.6649,26.3512,3684126,
300555.SZ,ST·ͨ,2018-06-25,26.2505,26.5525,25.8227,26.2505,2345526,
300555.SZ,ST·ͨ,2018-06-26,26.024,27.1314,25.4451,26.6784,3105678,
300555.SZ,ST·ͨ,2018-06-27,26.6784,26.9301,25.9233,26.2254,2065376,
300555.SZ,ST·ͨ,2018-06-28,26.2254,26.477,25.1683,25.2438,1958400,
300555.SZ,ST·ͨ,2018-06-29,25.2438,27.7606,25.0424,27.2573,8599728,
300555.SZ,ST·ͨ,2018-07-02,26.9049,26.9301,26.1247,26.326,6812978,
300555.SZ,ST·ͨ,2018-07-03,26.477,27.3076,25.9233,27.2824,5096100,
300555.SZ,ST·ͨ,2018-07-04,26.9552,26.9804,25.722,25.9485,3712450,
300555.SZ,ST·ͨ,2018-07-05,25.9233,26.6281,25.1431,25.5206,2958600,
300555.SZ,ST·ͨ,2018-07-06,25.4955,26.3512,24.7656,25.722,3277298,
300555.SZ,ST·ͨ,2018-07-09,25.873,26.4015,25.4955,26.2757,2505398,
300555.SZ,ST·ͨ,2018-07-10,25.9737,28.113,25.9737,27.5341,6378600,
300555.SZ,ST·ͨ,2018-07-11,26.8042,27.0307,25.42,26.4519,4654050,
300555.SZ,ST·ͨ,2018-07-12,26.7287,27.6096,26.7287,27.2069,4673950,
300555.SZ,ST·ͨ,2018-07-13,27.0056,27.3831,26.3764,26.5777,3912800,
300555.SZ,ST·ͨ,2018-07-16,26.2254,27.1818,26.0743,26.8797,2916950,
300555.SZ,ST·ͨ,2018-07-17,26.6784,26.9049,26.0743,26.7287,2012100,
300555.SZ,ST·ͨ,2018-07-18,26.7791,26.8042,25.7975,25.873,2506950,
300555.SZ,ST·ͨ,2018-07-19,25.722,25.9988,25.2186,25.3948,2336500,
300555.SZ,ST·ͨ,2018-07-20,25.42,26.0492,25.3193,25.873,1635858,
300555.SZ,ST·ͨ,2018-07-23,25.6465,26.2254,25.6465,26.2002,1789400,
300555.SZ,ST·ͨ,2018-07-24,26.024,26.8797,25.8982,26.6784,2973500,
300555.SZ,ST·ͨ,2018-07-25,26.5022,27.0559,26.2505,26.4015,2313873,
300555.SZ,ST·ͨ,2018-07-26,26.326,26.4267,25.8227,25.9485,1937300,
300555.SZ,ST·ͨ,2018-07-27,25.8227,25.9988,25.4703,25.4955,1342600,
300555.SZ,ST·ͨ,2018-07-30,25.4955,25.6717,24.8159,25.2186,1478650,
300555.SZ,ST·ͨ,2018-07-31,25.2438,25.42,24.9921,25.1935,808300,
300555.SZ,ST·ͨ,2018-08-01,25.2941,25.5206,24.9166,24.9166,990850,
300555.SZ,ST·ͨ,2018-08-02,25.4955,25.4955,23.029,23.7337,2609857,
300555.SZ,ST·ͨ,2018-08-03,23.9602,24.1364,22.6263,22.6263,2103000,
300555.SZ,ST·ͨ,2018-08-06,22.3746,22.7773,21.2672,21.4937,2316050,
300555.SZ,ST·ͨ,2018-08-07,21.6196,22.1481,21.2924,22.1229,1830300,
300555.SZ,ST·ͨ,2018-08-08,21.9719,22.2739,21.8461,22.0726,1888250,
300555.SZ,ST·ͨ,2018-08-09,22.1733,23.8595,21.8964,22.7773,2744942,
300555.SZ,ST·ͨ,2018-08-10,22.6515,22.9535,22.5508,22.8528,1433192,
300555.SZ,ST·ͨ,2018-08-13,22.5256,23.8595,22.4501,23.4317,2419213,
300555.SZ,ST·ͨ,2018-08-14,23.1548,23.6079,23.1548,23.2303,1380600,
300555.SZ,ST·ͨ,2018-08-15,23.2303,23.4568,22.6011,22.7773,1290200,
300555.SZ,ST·ͨ,2018-08-16,22.6515,23.2052,21.8964,22.5508,1668233,
300555.SZ,ST·ͨ,2018-08-17,22.7773,23.3813,21.8964,22.2488,1769100,
300555.SZ,ST·ͨ,2018-08-20,22.1481,23.1548,21.8964,23.0038,1847580,
300555.SZ,ST·ͨ,2018-08-21,22.9786,23.3058,22.5005,23.0542,2214850,
300555.SZ,ST·ͨ,2018-08-22,22.9535,23.029,22.1481,22.3746,1462280,
300555.SZ,ST·ͨ,2018-08-23,22.2739,23.0542,22.2488,22.6515,1892400,
300555.SZ,ST·ͨ,2018-08-24,22.727,22.9535,22.1984,22.2488,1866433,
300555.SZ,ST·ͨ,2018-08-27,22.4753,23.3813,22.3494,23.18,2478250,
300555.SZ,ST·ͨ,2018-08-28,23.3562,23.6079,22.9786,23.2303,1628400,
300555.SZ,ST·ͨ,2018-08-29,23.331,23.331,22.9283,23.0793,1038700,
300555.SZ,ST·ͨ,2018-08-30,23.1548,23.2052,22.2991,22.3998,1179883,
300555.SZ,ST·ͨ,2018-08-31,22.3243,22.7773,22.2991,22.576,1118650,
300555.SZ,ST·ͨ,2018-09-03,22.3998,22.5256,20.789,22.0223,3162642,
300555.SZ,ST·ͨ,2018-09-04,21.6699,22.3494,21.4686,22.1229,2185775,
300555.SZ,ST·ͨ,2018-09-05,22.1984,22.4501,21.5692,21.5944,1973250,
300555.SZ,ST·ͨ,2018-09-06,21.4937,22.2236,21.4937,21.9467,1597000,
300555.SZ,ST·ͨ,2018-09-07,21.8461,22.5256,21.8461,22.1733,1869300,
300555.SZ,ST·ͨ,2018-09-10,22.4249,22.8025,21.6951,22.6263,2901350,
300555.SZ,ST·ͨ,2018-09-11,22.6263,22.9031,21.9971,22.6011,2404425,
300555.SZ,ST·ͨ,2018-09-12,22.5508,22.6515,22.0474,22.4501,1359325,
300555.SZ,ST·ͨ,2018-09-13,22.6263,23.0542,22.3243,23.0038,1899600,
300555.SZ,ST·ͨ,2018-09-14,22.8276,23.1045,22.3494,22.3746,1471350,
300555.SZ,ST·ͨ,2018-09-17,22.3998,22.6263,21.9719,22.2236,855900,
300555.SZ,ST·ͨ,2018-09-18,22.1733,22.8025,22.1229,22.8025,1178750,
300555.SZ,ST·ͨ,2018-09-19,22.7521,23.0542,22.5256,22.8528,1582225,
300555.SZ,ST·ͨ,2018-09-20,22.6515,22.8528,22.2739,22.2991,1344400,
300555.SZ,ST·ͨ,2018-09-21,22.2739,23.0038,22.1984,22.727,1647300,
300555.SZ,ST·ͨ,2018-09-25,22.6515,23.0038,22.4753,22.6011,1101750,
300555.SZ,ST·ͨ,2018-09-26,22.4501,22.6515,22.2236,22.3494,1740450,
300555.SZ,ST·ͨ,2018-09-27,22.3494,22.5005,20.9652,20.9652,2661500,
300555.SZ,ST·ͨ,2018-09-28,21.0155,21.1665,20.7638,21.091,1483100,
300555.SZ,ST·ͨ,2018-10-08,20.8897,20.8897,20.185,20.2101,1356150,
300555.SZ,ST·ͨ,2018-10-09,20.2353,20.4367,20.1598,20.2353,678350,
300555.SZ,ST·ͨ,2018-10-10,20.3611,20.7135,20.2353,20.6883,886850,
300555.SZ,ST·ͨ,2018-10-11,20.1095,20.1346,18.6245,18.6245,1661650,
300555.SZ,ST·ͨ,2018-10-12,18.3225,18.6497,17.2403,18.1212,1443225,
300555.SZ,ST·ͨ,2018-10-15,18.1212,18.8259,17.8947,17.945,988700,
300555.SZ,ST·ͨ,2018-10-16,18.0205,18.3225,17.341,17.5926,850100,
300555.SZ,ST·ͨ,2018-10-17,18.1463,18.1715,17.6178,18.0708,1123950,
300555.SZ,ST·ͨ,2018-10-18,18.096,18.1212,17.1396,17.2906,1174750,
300555.SZ,ST·ͨ,2018-10-19,17.1144,18.0205,16.8879,17.8947,1648250,
300555.SZ,ST·ͨ,2018-10-22,18.096,18.9266,17.9702,18.6749,3070350,
300555.SZ,ST·ͨ,2018-10-23,18.6245,19.1279,18.2722,18.2722,2713000,
300555.SZ,ST·ͨ,2018-10-24,18.1715,18.7755,18.1463,18.549,2006050,
300555.SZ,ST·ͨ,2018-10-25,17.8695,18.3729,17.643,18.1212,1599200,
300555.SZ,ST·ͨ,2018-10-26,18.3729,18.851,18.1715,18.851,2419700,
300555.SZ,ST·ͨ,2018-10-29,18.8762,18.8762,17.9953,18.1463,1957450,
300555.SZ,ST·ͨ,2018-10-30,18.1715,18.6245,18.1212,18.5742,1702500,
300555.SZ,ST·ͨ,2018-10-31,18.7,18.9769,18.4735,18.6497,1666050,
300555.SZ,ST·ͨ,2018-11-01,18.7504,19.5558,18.7,18.9266,3706600,
300555.SZ,ST·ͨ,2018-11-02,19.3292,19.5054,19.0776,19.4551,2476550,
300555.SZ,ST·ͨ,2018-11-05,19.7823,19.7823,19.2789,19.6061,2800569,
300555.SZ,ST·ͨ,2018-11-06,19.5054,19.6816,19.2789,19.6816,1967241,
300555.SZ,ST·ͨ,2018-11-07,19.5306,20.2353,19.4048,19.6564,2635050,
300555.SZ,ST·ͨ,2018-11-08,19.7571,20.0843,19.6564,19.7068,1172950,
300555.SZ,ST·ͨ,2018-11-09,20.0843,20.4115,19.5306,20.0591,2467450,
300555.SZ,ST·ͨ,2018-11-12,20.0843,20.5373,19.8829,20.5373,1517900,
300555.SZ,ST·ͨ,2018-11-13,20.3863,21.0659,20.2856,20.8897,2005828,
300555.SZ,ST·ͨ,2018-11-14,21.091,21.2672,20.7387,20.8393,1578278,
300555.SZ,ST·ͨ,2018-11-15,21.0155,21.4182,20.7135,21.393,2505987,
300555.SZ,ST·ͨ,2018-11-16,21.4182,21.9467,21.1917,21.6951,1984300,
300555.SZ,ST·ͨ,2018-11-19,21.5692,21.7957,21.2924,21.6447,1753927,
300555.SZ,ST·ͨ,2018-11-20,21.5441,21.5944,20.9148,21.1414,1934300,
300555.SZ,ST·ͨ,2018-11-21,20.8897,21.393,20.8393,21.393,1155302,
300555.SZ,ST·ͨ,2018-11-22,21.3175,21.6447,21.2924,21.2924,847400,
300555.SZ,ST·ͨ,2018-11-23,21.3427,21.5189,20.1346,20.3863,1914550,
300555.SZ,ST·ͨ,2018-11-26,20.1095,21.2169,20.1095,20.8897,1350700,
300555.SZ,ST·ͨ,2018-11-27,21.1917,22.0978,20.8897,21.4686,1769800,
300555.SZ,ST·ͨ,2018-11-28,21.2672,23.6079,21.1414,23.6079,8738027,
300555.SZ,ST·ͨ,2018-11-29,25.9737,25.9737,22.6515,22.6515,16153277,
300555.SZ,ST·ͨ,2018-11-30,20.6883,22.4501,20.3863,21.5441,13862301,
300555.SZ,ST·ͨ,2018-12-03,21.4937,22.6515,21.4182,22.0726,10154964,
300555.SZ,ST·ͨ,2018-12-04,22.1984,22.1984,19.8578,21.5189,6315488,
300555.SZ,ST·ͨ,2018-12-05,21.0659,21.4182,20.7638,20.9652,4269892,
300555.SZ,ST·ͨ,2018-12-06,20.9148,21.0155,19.8829,19.8829,4294150,
300555.SZ,ST·ͨ,2018-12-07,19.9585,20.3108,19.9081,19.9585,2357150,
300555.SZ,ST·ͨ,2018-12-10,20.0591,20.2353,19.5558,19.6313,2212700,
300555.SZ,ST·ͨ,2018-12-11,19.8829,20.2856,19.7571,20.2353,2701137,
300555.SZ,ST·ͨ,2018-12-12,20.3863,20.4367,19.9836,20.0088,2036987,
300555.SZ,ST·ͨ,2018-12-13,20.0843,20.4367,19.7571,20.185,2611637,
300555.SZ,ST·ͨ,2018-12-14,20.0591,20.2605,19.0021,19.2034,2477250,
300555.SZ,ST·ͨ,2018-12-17,19.0776,19.6564,19.0776,19.5558,1276650,
300555.SZ,ST·ͨ,2018-12-18,19.4803,19.7068,19.0776,19.2537,1325758,
300555.SZ,ST·ͨ,2018-12-19,19.4299,19.6816,19.0524,19.1027,1289819,
300555.SZ,ST·ͨ,2018-12-20,18.9769,19.6313,18.9769,19.5054,1858950,
300555.SZ,ST·ͨ,2018-12-21,19.6564,19.9836,19.4551,19.8326,2184650,
300555.SZ,ST·ͨ,2018-12-24,19.8326,20.9652,19.7319,20.487,3850250,
300555.SZ,ST·ͨ,2018-12-25,20.336,20.8645,19.3292,20.8645,4741024,
300555.SZ,ST·ͨ,2018-12-26,20.4115,21.4937,20.336,20.638,4823350,
300555.SZ,ST·ͨ,2018-12-27,20.8897,21.1665,20.1598,20.185,3976450,
300555.SZ,ST·ͨ,2018-12-28,20.185,20.638,20.0088,20.2353,2361600,
300555.SZ,ST·ͨ,2019-01-02,20.4115,22.2488,20.2353,22.2488,3487300,
300555.SZ,ST·ͨ,2019-01-03,22.9031,24.3881,22.3746,23.029,18402888,
300555.SZ,ST·ͨ,2019-01-04,21.5944,22.7521,21.5944,22.4249,10613658,
300555.SZ,ST·ͨ,2019-01-07,22.2739,23.935,22.0978,23.2807,11231467,
300555.SZ,ST·ͨ,2019-01-08,22.9031,23.1548,22.2236,22.5005,7424186,
300555.SZ,ST·ͨ,2019-01-09,22.6263,22.878,22.0223,22.0726,7328792,
300555.SZ,ST·ͨ,2019-01-10,22.1481,22.7018,21.8461,22.3494,4886277,
300555.SZ,ST·ͨ,2019-01-11,22.4249,23.5324,22.3998,22.6766,6964750,
300555.SZ,ST·ͨ,2019-01-14,22.4249,22.7018,21.6699,22.2236,5077550,
300555.SZ,ST·ͨ,2019-01-15,21.9719,22.2236,21.7706,22.1733,3731825,
300555.SZ,ST·ͨ,2019-01-16,22.1481,22.5256,21.7957,21.8209,2942400,
300555.SZ,ST·ͨ,2019-01-17,21.8461,22.2236,21.2924,21.5189,2566654,
300555.SZ,ST·ͨ,2019-01-18,21.3175,21.6699,20.94,21.4686,1947450,
300555.SZ,ST·ͨ,2019-01-21,21.4182,22.0474,21.1665,21.9216,2674600,
300555.SZ,ST·ͨ,2019-01-22,21.9216,22.0223,21.3427,21.4434,1916800,
300555.SZ,ST·ͨ,2019-01-23,21.2924,22.1229,20.9904,21.7706,1969000,
300555.SZ,ST·ͨ,2019-01-24,21.5441,21.9971,21.4937,21.7706,2188000,
300555.SZ,ST·ͨ,2019-01-25,21.6196,21.7706,21.091,21.091,1741950,
300555.SZ,ST·ͨ,2019-01-28,21.1917,21.5189,20.4618,20.7135,1619300,
300555.SZ,ST·ͨ,2019-01-29,20.6632,20.6883,19.3796,20.0591,1967121,
300555.SZ,ST·ͨ,2019-01-30,19.6564,19.9836,19.2286,19.2537,1429000,
300555.SZ,ST·ͨ,2019-01-31,19.0021,19.7319,18.9014,19.0524,1527350,
300555.SZ,ST·ͨ,2019-02-01,19.2034,19.8326,19.2034,19.7571,1389987,
300555.SZ,ST·ͨ,2019-02-11,20.1095,20.4618,19.6816,20.336,1374750,
300555.SZ,ST·ͨ,2019-02-12,20.3108,20.7387,20.3108,20.7135,1914750,
300555.SZ,ST·ͨ,2019-02-13,20.5122,21.1917,20.5122,21.091,2577700,
300555.SZ,ST·ͨ,2019-02-14,20.8645,21.2672,20.7638,20.9904,2278900,
300555.SZ,ST·ͨ,2019-02-15,21.0659,21.2672,20.94,20.9652,1954400,
300555.SZ,ST·ͨ,2019-02-18,21.0155,22.8528,21.0155,22.4501,6913100,
300555.SZ,ST·ͨ,2019-02-19,22.3998,24.3629,22.1229,23.3562,10297137,
300555.SZ,ST·ͨ,2019-02-20,22.8025,25.6968,21.9971,25.6968,13222278,
300555.SZ,ST·ͨ,2019-02-21,28.264,28.264,28.264,28.264,5005825,
300555.SZ,ST·ͨ,2019-02-22,31.0828,31.0828,29.9503,31.0828,31420964,
300555.SZ,ST·ͨ,2019-02-25,32.0896,34.2037,31.0828,34.2037,24233861,
300555.SZ,ST·ͨ,2019-02-26,36.7457,37.6266,31.9637,32.1902,33201624,
300555.SZ,ST·ͨ,2019-02-27,30.4536,30.8563,28.9687,29.0442,29097848,
300555.SZ,ST·ͨ,2019-02-28,28.3143,29.6482,28.264,28.8932,13327925,
300555.SZ,ST·ͨ,2019-03-01,28.868,29.6482,28.3647,29.5476,13188945,
300555.SZ,ST·ͨ,2019-03-04,30.957,31.0325,29.6734,29.8999,18175660,
300555.SZ,ST·ͨ,2019-03-05,29.4217,31.9637,28.7674,31.8631,19870523,
300555.SZ,ST·ͨ,2019-03-06,31.4855,31.8379,30.353,31.8127,18711296,
300555.SZ,ST·ͨ,2019-03-07,31.2087,34.6819,30.9822,33.3732,22667250,
300555.SZ,ST·ͨ,2019-03-08,31.6617,32.4671,30.0258,30.0258,13235253,
300555.SZ,ST·ͨ,2019-03-11,29.5224,30.8312,28.566,30.8312,8919203,
300555.SZ,ST·ͨ,2019-03-12,30.5795,31.4604,30.0509,30.9822,10076200,
300555.SZ,ST·ͨ,2019-03-13,30.806,30.806,28.2137,28.9184,8822753,
300555.SZ,ST·ͨ,2019-03-14,28.6919,29.3211,27.3076,27.9368,6696453,
300555.SZ,ST·ͨ,2019-03-15,28.1381,28.6415,27.6851,28.415,4655750,
300555.SZ,ST·ͨ,2019-03-18,28.4402,28.868,28.113,28.868,5179753,
300555.SZ,ST·ͨ,2019-03-19,28.9435,29.4217,28.4653,29.0442,4863053,
300555.SZ,ST·ͨ,2019-03-20,28.7925,29.1952,28.113,28.9184,3808100,
300555.SZ,ST·ͨ,2019-03-21,28.868,30.4285,28.5408,29.7993,10148090,
300555.SZ,ST·ͨ,2019-03-22,29.8244,30.3026,28.8177,29.2204,7050500,
300555.SZ,ST·ͨ,2019-03-25,28.0123,28.9435,27.9871,28.1885,5328250,
300555.SZ,ST·ͨ,2019-03-26,28.3143,29.0694,27.2321,27.4586,6009346,
300555.SZ,ST·ͨ,2019-03-27,27.7355,28.3898,27.0307,28.1381,4129300,
300555.SZ,ST·ͨ,2019-03-28,28.3647,29.4469,27.66,28.3143,5848550,
300555.SZ,ST·ͨ,2019-03-29,28.0626,29.1449,27.6851,29.0945,4784350,
300555.SZ,ST·ͨ,2019-04-01,29.2707,30.1013,28.8932,29.7993,7472220,
300555.SZ,ST·ͨ,2019-04-02,29.6986,30.5795,29.5727,30.3278,9506903,
300555.SZ,ST·ͨ,2019-04-03,30.0509,30.1516,29.4469,29.8748,6028750,
300555.SZ,ST·ͨ,2019-04-04,29.8496,29.9503,28.9687,29.1449,5198550,
300555.SZ,ST·ͨ,2019-04-08,29.4972,29.5727,27.9871,28.4402,4022000,
300555.SZ,ST·ͨ,2019-04-09,28.6163,28.9939,28.2388,28.8932,3232450,
300555.SZ,ST·ͨ,2019-04-10,28.4905,28.6667,27.8865,28.2892,4387850,
300555.SZ,ST·ͨ,2019-04-11,28.4402,28.4402,27.7103,27.7606,3068100,
300555.SZ,ST·ͨ,2019-04-12,27.6851,28.1885,27.4334,27.811,2504335,
300555.SZ,ST·ͨ,2019-04-15,27.962,28.5157,27.4334,27.5089,2877900,
300555.SZ,ST·ͨ,2019-04-16,27.1818,28.8932,27.1818,28.8429,5200950,
300555.SZ,ST·ͨ,2019-04-17,28.8177,29.17,28.3143,28.6667,4801100,
300555.SZ,ST·ͨ,2019-04-18,28.5912,30.1013,28.264,30.0258,8449535,
